"POID","ContractorID","ProjectID","SupplierID","OrderDate","Status","TotalAmount"
2688,1,,"07823394","2019-10-11 00:00:00",Completed,16880.00
2689,1,,"07823394","2021-04-16 00:00:00",Completed,4420.00
2690,1,,"07823394","2023-05-06 00:00:00",Completed,814610.00
2691,1,,"07823394","2023-04-09 00:00:00",Completed,846710.00
2692,1,,"07823394","2018-03-06 00:00:00",Completed,22100.00
2693,1,,"07823394","2020-03-17 00:00:00",Completed,375100.00
2694,1,,"07823394","2025-03-15 00:00:00",Completed,91500.00
2695,1,,"07823394","2023-09-04 00:00:00",Completed,6568380.00
2696,1,,"07823394","2020-02-15 00:00:00",Completed,10600.00
2697,1,,"07823394","2025-07-02 00:00:00",Completed,806060.00
2698,1,,"07823394","2019-05-09 00:00:00",Completed,905000.00
2699,1,,"07823394","2021-08-28 00:00:00",Completed,163800.00
2700,1,,"07823394","2018-06-21 00:00:00",Completed,31200.00
2701,1,,"07823394","2020-12-12 00:00:00",Completed,14250.00
2702,1,,"07823394","2018-04-19 00:00:00",Completed,209060.00
2703,1,,"07823394","2019-01-28 00:00:00",Completed,61090.00
2704,1,,"07823394","2021-05-31 00:00:00",Completed,483910.00
2705,1,,"07823394","2019-10-26 00:00:00",Completed,170100.00
2706,1,,"07823394","2025-05-16 00:00:00",Completed,76440.00
2707,1,,"07823394","2018-04-07 00:00:00",Completed,35300.00
2708,1,,"07823394","2018-07-27 00:00:00",Completed,342800.00
2709,1,,"07823394","2022-03-04 00:00:00",Completed,1125800.00
2710,1,,"07823394","2025-05-26 00:00:00",Completed,83600.00
2711,1,,"07823394","2025-07-28 00:00:00",Completed,100.00
2712,1,,"07823394","2025-04-27 00:00:00",Completed,41450.00
2713,1,,"07823394","2019-06-19 00:00:00",Completed,133500.00
2714,1,,"07823394","2019-06-28 00:00:00",Completed,102200.00
2715,1,,"07823394","2018-04-24 00:00:00",Completed,41060.00
2716,1,,"07823394","2023-12-26 00:00:00",Completed,1162500.00
2717,1,,"07823394","2021-11-22 00:00:00",Completed,54470.00
2718,1,,"07823394","2019-08-16 00:00:00",Completed,426790.00
2719,1,,"07823394","2018-10-17 00:00:00",Completed,40500.00
2720,1,,"07823394","2023-10-21 00:00:00",Completed,75220.00
2721,1,,"07823394","2018-11-23 00:00:00",Completed,90900.00
2722,1,,"07823394","2019-12-04 00:00:00",Completed,106350.00
2723,1,,"07823394","2025-05-18 00:00:00",Completed,391880.00
2724,1,,"07823394","2020-04-15 00:00:00",Completed,430810.00
2725,1,,"07823394","2022-07-11 00:00:00",Completed,557670.00
2726,1,,"07823394","2022-12-22 00:00:00",Completed,59200.00
2727,1,,"07823394","2022-07-23 00:00:00",Completed,381990.00
2728,1,,"07823394","2019-03-29 00:00:00",Completed,15300.00
2729,1,,"07823394","2018-04-01 00:00:00",Completed,41980.00
2730,1,,"07823394","2025-01-05 00:00:00",Completed,17500.00
2731,1,,"07823394","2020-07-13 00:00:00",Completed,165820.00
2732,1,,"07823394","2020-05-30 00:00:00",Completed,23600.00
2733,1,,"07823394","2021-05-24 00:00:00",Completed,46200.00
2734,1,,"07823394","2018-12-27 00:00:00",Completed,1273590.00
2735,1,,"07823394","2021-11-23 00:00:00",Completed,213500.00
2736,1,,"07823394","2019-01-14 00:00:00",Completed,73500.00
2737,1,,"07823394","2025-07-19 00:00:00",Completed,20760.00
2738,1,,"07823394","2025-07-03 00:00:00",Completed,28960.00
2739,1,,"07823394","2020-12-05 00:00:00",Completed,196330.00
2740,1,,"07823394","2021-09-23 00:00:00",Completed,67030.00
2741,1,,"07823394","2021-07-28 00:00:00",Completed,603000.00
2742,1,,"07823394","2018-05-24 00:00:00",Completed,113830.00
2743,1,,"07823394","2023-07-23 00:00:00",Completed,166200.00
2744,1,,"07823394","2019-02-20 00:00:00",Completed,3633220.00
2745,1,,"07823394","2021-04-29 00:00:00",Completed,1386000.00
2746,1,,"07823394","2024-07-02 00:00:00",Completed,65200.00
2747,1,,"07823394","2018-12-04 00:00:00",Completed,5830110.00
2748,1,,"07823394","2018-10-03 00:00:00",Completed,24100.00
2749,1,,"07823394","2023-10-04 00:00:00",Completed,296340.00
2750,1,,"07823394","2022-09-23 00:00:00",Completed,291060.00
2751,1,,"07823394","2019-05-04 00:00:00",Completed,127440.00
2752,1,,"07823394","2021-05-01 00:00:00",Completed,86990.00
2753,1,,"07823394","2020-07-16 00:00:00",Completed,15420.00
2754,1,,"08001609","2023-01-14 00:00:00",Completed,18200.00
2755,1,,"08001609","2023-08-15 00:00:00",Completed,15650.00
2756,1,,"08001609","2022-01-16 00:00:00",Completed,17850.00
2757,1,,"08001609","2021-10-21 00:00:00",Completed,272480.00
2758,1,,"08001609","2020-09-13 00:00:00",Completed,4445000.00
2759,1,,"08001609","2022-07-30 00:00:00",Completed,1939200.00
2760,1,,"08001609","2024-12-10 00:00:00",Completed,21800.00
2761,1,,"08001609","2021-06-15 00:00:00",Completed,31500.00
2762,1,,"08001609","2025-04-22 00:00:00",Completed,100500.00
2763,1,,"08001609","2022-10-17 00:00:00",Completed,39890.00
2764,1,,"08001609","2018-04-18 00:00:00",Completed,104300.00
2765,1,,"08001609","2023-10-26 00:00:00",Completed,22300.00
2766,1,,"08001609","2024-02-21 00:00:00",Completed,807650.00
2767,1,,"08001609","2018-11-26 00:00:00",Completed,104650.00
2768,1,,"08001609","2025-07-05 00:00:00",Completed,41320.00
2769,1,,"08001609","2018-06-16 00:00:00",Completed,665280.00
2770,1,,"08001609","2025-05-09 00:00:00",Completed,347600.00
2771,1,,"08001609","2024-06-07 00:00:00",Completed,527070.00
2772,1,,"08001609","2024-01-20 00:00:00",Completed,39770.00
2773,1,,"08001609","2019-11-07 00:00:00",Completed,20560.00
2774,1,,"08001609","2022-11-19 00:00:00",Completed,7820.00
2775,1,,"08001609","2022-04-29 00:00:00",Completed,19930.00
2776,1,,"08001609","2021-06-30 00:00:00",Completed,24700.00
2777,1,,"08001609","2020-05-22 00:00:00",Completed,238460.00
2778,1,,"08001609","2023-04-05 00:00:00",Completed,181100.00
2779,1,,"08001609","2023-08-11 00:00:00",Completed,28200.00
2780,1,,"08001609","2018-08-01 00:00:00",Completed,679000.00
2781,1,,"08001609","2022-07-04 00:00:00",Completed,31200.00
2782,1,,"08001609","2025-05-28 00:00:00",Completed,291460.00
2783,1,,"08001609","2020-11-11 00:00:00",Completed,289090.00
2784,1,,"08001609","2022-04-08 00:00:00",Completed,3981890.00
2785,1,,"08001609","2019-05-29 00:00:00",Completed,207200.00
2786,1,,"08001609","2018-09-20 00:00:00",Completed,296640.00
2787,1,,"08001609","2024-02-21 00:00:00",Completed,1407840.00
2788,1,,"08001609","2020-04-17 00:00:00",Completed,7230.00
2789,1,,"08001609","2024-05-11 00:00:00",Completed,273600.00
2790,1,,"08001609","2018-05-28 00:00:00",Completed,150240.00
2791,1,,"08001609","2023-07-17 00:00:00",Completed,101600.00
2792,1,,"08001609","2018-06-11 00:00:00",Completed,94870.00
2793,1,,"08001609","2024-03-24 00:00:00",Completed,25870.00
2794,1,,"08001609","2021-07-11 00:00:00",Completed,28550.00
2795,1,,"08001609","2019-09-23 00:00:00",Completed,806340.00
2796,1,,"08001609","2023-12-04 00:00:00",Completed,22800.00
2797,1,,"08001609","2022-05-27 00:00:00",Completed,255190.00
2798,1,,"08001609","2018-06-03 00:00:00",Completed,713400.00
2799,1,,"08001609","2021-01-12 00:00:00",Completed,180500.00
2800,1,,"08001609","2024-11-06 00:00:00",Completed,38400.00
2801,1,,"08001609","2024-09-02 00:00:00",Completed,39650.00
2802,1,,"08001609","2021-10-08 00:00:00",Completed,602000.00
2803,1,,"08001609","2023-12-13 00:00:00",Completed,17320.00
2804,1,,"08001609","2023-08-31 00:00:00",Completed,179400.00
2805,1,,"08001609","2019-12-26 00:00:00",Completed,778000.00
2806,1,,"08001609","2024-01-27 00:00:00",Completed,7640.00
2807,1,,"08001609","2018-10-22 00:00:00",Completed,257400.00
2808,1,,"08001609","2021-10-04 00:00:00",Completed,833980.00
2809,1,,"08001609","2022-06-16 00:00:00",Completed,222950.00
2810,1,,"08001609","2019-10-10 00:00:00",Completed,657340.00
2811,1,,"08001609","2019-07-17 00:00:00",Completed,756000.00
2812,1,,"08001609","2019-03-24 00:00:00",Completed,251400.00
2813,1,,"08001609","2023-11-28 00:00:00",Completed,374000.00
2814,1,,"08001609","2019-05-14 00:00:00",Completed,54140.00
2815,1,,"08001609","2022-11-23 00:00:00",Completed,169440.00
2816,1,,"08001609","2020-12-21 00:00:00",Completed,62980.00
2817,1,,"08001609","2021-06-03 00:00:00",Completed,1102530.00
2818,1,,"08001609","2023-07-17 00:00:00",Completed,233640.00
2819,1,,"08001609","2022-04-08 00:00:00",Completed,730800.00
2820,1,,"08001609","2023-01-31 00:00:00",Completed,104720.00
2821,1,,"08001609","2020-04-08 00:00:00",Completed,204630.00
2822,1,,"08001609","2024-06-26 00:00:00",Completed,18800.00
2823,1,,"08001609","2018-09-10 00:00:00",Completed,200.00
2824,1,,"08001609","2020-03-03 00:00:00",Completed,368030.00
2825,1,,"08001609","2021-12-21 00:00:00",Completed,515620.00
2826,1,,"08001609","2024-08-19 00:00:00",Completed,1507010.00
2827,1,,"08001609","2025-01-10 00:00:00",Completed,148500.00
2828,1,,"08001609","2023-06-13 00:00:00",Completed,252960.00
2829,1,,"08001609","2021-06-06 00:00:00",Completed,166000.00
2830,1,,"08001609","2018-09-26 00:00:00",Completed,67320.00
2831,1,,"08001609","2024-11-07 00:00:00",Completed,2591060.00
2832,1,,"08001609","2022-02-20 00:00:00",Completed,190800.00
2833,1,,"08001609","2024-01-13 00:00:00",Completed,25700.00
2834,1,,"08001609","2023-12-26 00:00:00",Completed,931790.00
2835,1,,"08001609","2022-04-22 00:00:00",Completed,112220.00
2836,1,,"08001609","2021-02-02 00:00:00",Completed,10101600.00
2837,1,,"08001609","2022-06-02 00:00:00",Completed,29070.00
2838,1,,"08001609","2024-03-07 00:00:00",Completed,1012910.00
2839,1,,"08001609","2018-03-31 00:00:00",Completed,68980.00
2840,1,,"08001609","2022-07-18 00:00:00",Completed,205180.00
2841,1,,"08001609","2022-01-25 00:00:00",Completed,498680.00
2842,1,,"08001609","2024-06-05 00:00:00",Completed,390600.00
2843,1,,"08001609","2021-03-19 00:00:00",Completed,361420.00
2844,1,,"08001609","2018-10-25 00:00:00",Completed,10670.00
2845,1,,"08001609","2025-04-19 00:00:00",Completed,100840.00
2846,1,,"08001609","2025-05-27 00:00:00",Completed,100000.00
2847,1,,"08001609","2021-07-04 00:00:00",Completed,895780.00
2848,1,,"08001609","2021-07-21 00:00:00",Completed,100.00
2849,1,,"08001609","2025-06-28 00:00:00",Completed,1272000.00
2850,1,,"08039092","2021-11-26 00:00:00",Completed,888000.00
2851,1,,"08039092","2020-06-03 00:00:00",Completed,263120.00
2852,1,,"08039092","2020-06-29 00:00:00",Completed,40500.00
2853,1,,"08039092","2022-06-16 00:00:00",Completed,335020.00
2854,1,,"08039092","2020-11-13 00:00:00",Completed,184300.00
2855,1,,"08039092","2019-08-11 00:00:00",Completed,3440.00
2856,1,,"08039092","2023-05-02 00:00:00",Completed,274400.00
2857,1,,"08039092","2021-07-06 00:00:00",Completed,193260.00
2858,1,,"08039092","2019-04-10 00:00:00",Completed,790400.00
2859,1,,"08039092","2019-11-28 00:00:00",Completed,41580.00
2860,1,,"08039092","2022-02-28 00:00:00",Completed,1235970.00
2861,1,,"08039092","2019-12-30 00:00:00",Completed,1229280.00
2862,1,,"08039092","2021-01-18 00:00:00",Completed,436800.00
2863,1,,"08039092","2019-10-29 00:00:00",Completed,248720.00
2864,1,,"08039092","2021-06-01 00:00:00",Completed,48600.00
2865,1,,"08039092","2025-07-15 00:00:00",Completed,6270.00
2866,1,,"08039092","2023-07-15 00:00:00",Completed,243100.00
2867,1,,"08039092","2024-03-10 00:00:00",Completed,43840.00
2868,1,,"08039092","2021-06-02 00:00:00",Completed,35000.00
2869,1,,"08039092","2021-11-25 00:00:00",Completed,31910.00
2870,1,,"08039092","2018-07-17 00:00:00",Completed,995900.00
2871,1,,"08039092","2023-06-07 00:00:00",Completed,49900.00
2872,1,,"08039092","2022-11-12 00:00:00",Completed,245000.00
2873,1,,"08039092","2018-01-18 00:00:00",Completed,66600.00
2874,1,,"08039092","2021-10-21 00:00:00",Completed,266000.00
2875,1,,"08039092","2022-05-21 00:00:00",Completed,272800.00
2876,1,,"08039092","2023-10-20 00:00:00",Completed,19080.00
2877,1,,"08039092","2019-03-31 00:00:00",Completed,870800.00
2878,1,,"08039092","2020-10-29 00:00:00",Completed,306090.00
2879,1,,"08039092","2022-02-12 00:00:00",Completed,97500.00
2880,1,,"08039092","2020-02-15 00:00:00",Completed,27200.00
2881,1,,"08039092","2020-04-16 00:00:00",Completed,556140.00
2882,1,,"08039092","2023-11-19 00:00:00",Completed,255420.00
2883,1,,"08039092","2019-06-07 00:00:00",Completed,33440.00
2884,1,,"08039092","2021-10-01 00:00:00",Completed,11200.00
2885,1,,"08039092","2021-05-04 00:00:00",Completed,970140.00
2886,1,,"08039092","2025-06-24 00:00:00",Completed,1400.00
2887,1,,"08039092","2025-04-01 00:00:00",Completed,546000.00
2888,1,,"08039092","2025-04-05 00:00:00",Completed,1466300.00
2889,1,,"08039092","2020-02-25 00:00:00",Completed,22700.00
2890,1,,"08039092","2020-10-03 00:00:00",Completed,5000.00
2891,1,,"08039092","2022-10-03 00:00:00",Completed,2178250.00
2892,1,,"08039092","2020-12-09 00:00:00",Completed,933800.00
2893,1,,"08039092","2021-07-31 00:00:00",Completed,907500.00
2894,1,,"08039092","2018-01-16 00:00:00",Completed,60860.00
2895,1,,"08039092","2023-07-08 00:00:00",Completed,75900.00
2896,1,,"08039092","2024-08-26 00:00:00",Completed,251660.00
2897,1,,"08039092","2018-04-21 00:00:00",Completed,600.00
2898,1,,"08039092","2022-05-11 00:00:00",Completed,442040.00
2899,1,,"08039092","2025-04-21 00:00:00",Completed,10490.00
2900,1,,"08039092","2020-01-12 00:00:00",Completed,1425000.00
2901,1,,"08039092","2020-07-01 00:00:00",Completed,1161160.00
2902,1,,"08039092","2020-03-15 00:00:00",Completed,65700.00
2903,1,,"08039092","2019-12-24 00:00:00",Completed,5300.00
2904,1,,"08039092","2024-04-27 00:00:00",Completed,285950.00
2905,1,,"08039092","2019-01-07 00:00:00",Completed,33970.00
2906,1,,"08039092","2020-01-20 00:00:00",Completed,69540.00
2907,1,,"08039092","2020-12-23 00:00:00",Completed,502740.00
2908,1,,"08039092","2024-07-13 00:00:00",Completed,98100.00
2909,1,,"08039092","2024-05-30 00:00:00",Completed,14450.00
2910,1,,"08039092","2023-10-02 00:00:00",Completed,35100.00
2911,1,,"08039092","2018-12-27 00:00:00",Completed,44370.00
2912,1,,"08039092","2020-04-11 00:00:00",Completed,1120280.00
2913,1,,"08039092","2018-11-26 00:00:00",Completed,113620.00
2914,1,,"08039092","2020-01-23 00:00:00",Completed,64790.00
2915,1,,"08039092","2021-06-03 00:00:00",Completed,64200.00
2916,1,,"08039092","2019-07-08 00:00:00",Completed,13580.00
2917,1,,"08039092","2023-07-18 00:00:00",Completed,185600.00
2918,1,,"08039092","2023-12-01 00:00:00",Completed,70560.00
2919,1,,"08039092","2022-03-15 00:00:00",Completed,948020.00
2920,1,,"08039092","2023-01-29 00:00:00",Completed,826500.00
2921,1,,"08039092","2019-03-14 00:00:00",Completed,132820.00
2922,1,,"08039092","2019-10-28 00:00:00",Completed,161470.00
2923,1,,"08039092","2020-12-18 00:00:00",Completed,530440.00
2924,1,,"08039092","2025-07-19 00:00:00",Completed,115710.00
2925,1,,"08039092","2019-08-04 00:00:00",Completed,47800.00
2926,1,,"08039092","2021-06-14 00:00:00",Completed,55930.00
2927,1,,"08046455","2023-03-01 00:00:00",Completed,154660.00
2928,1,,"08046455","2018-08-05 00:00:00",Completed,95100.00
2929,1,,"08046455","2022-06-16 00:00:00",Completed,37490.00
2930,1,,"08046455","2023-06-04 00:00:00",Completed,159320.00
2931,1,,"08046455","2021-03-05 00:00:00",Completed,48300.00
2932,1,,"08046455","2019-04-24 00:00:00",Completed,213000.00
2933,1,,"08046455","2021-06-07 00:00:00",Completed,162600.00
2934,1,,"08046455","2019-07-24 00:00:00",Completed,1198400.00
2935,1,,"08046455","2022-09-13 00:00:00",Completed,97810.00
2936,1,,"08046455","2024-09-07 00:00:00",Completed,743230.00
2937,1,,"08046455","2023-06-27 00:00:00",Completed,88400.00
2938,1,,"08046455","2019-11-16 00:00:00",Completed,34650.00
2939,1,,"08046455","2024-03-06 00:00:00",Completed,47380.00
2940,1,,"08046455","2018-03-16 00:00:00",Completed,302640.00
2941,1,,"08046455","2020-10-15 00:00:00",Completed,300.00
2942,1,,"08046455","2025-06-22 00:00:00",Completed,99320.00
2943,1,,"08046455","2024-04-08 00:00:00",Completed,282240.00
2944,1,,"08046455","2021-03-13 00:00:00",Completed,44700.00
2945,1,,"08046455","2021-09-09 00:00:00",Completed,28950.00
2946,1,,"08046455","2024-03-01 00:00:00",Completed,1264510.00
2947,1,,"08046455","2023-03-19 00:00:00",Completed,43320.00
2948,1,,"08046455","2024-02-04 00:00:00",Completed,19200.00
2949,1,,"08046455","2020-05-29 00:00:00",Completed,202300.00
2950,1,,"08046455","2021-01-22 00:00:00",Completed,33400.00
2951,1,,"08046455","2023-03-22 00:00:00",Completed,187200.00
2952,1,,"08046455","2022-07-12 00:00:00",Completed,462720.00
2953,1,,"08046455","2021-07-22 00:00:00",Completed,19000.00
2954,1,,"08046455","2021-10-10 00:00:00",Completed,6340000.00
2955,1,,"08046455","2019-04-30 00:00:00",Completed,75660.00
2956,1,,"08046455","2019-05-23 00:00:00",Completed,1058400.00
2957,1,,"08046455","2024-10-26 00:00:00",Completed,588380.00
2958,1,,"08046455","2025-06-06 00:00:00",Completed,4680000.00
2959,1,,"08046455","2025-07-05 00:00:00",Completed,91850.00
2960,1,,"08046455","2020-07-28 00:00:00",Completed,501980.00
2961,1,,"08046455","2025-05-11 00:00:00",Completed,44160.00
2962,1,,"08046455","2023-11-15 00:00:00",Completed,1638950.00
2963,1,,"08046455","2022-05-07 00:00:00",Completed,700.00
2964,1,,"08046455","2019-01-23 00:00:00",Completed,396800.00
2965,1,,"08046455","2022-08-05 00:00:00",Completed,762430.00
2966,1,,"08046455","2019-09-02 00:00:00",Completed,47800.00
2967,1,,"08046455","2020-08-24 00:00:00",Completed,147580.00
2968,1,,"08046455","2022-12-13 00:00:00",Completed,32000.00
2969,1,,"08046455","2022-03-15 00:00:00",Completed,10490.00
2970,1,,"08046455","2018-03-10 00:00:00",Completed,70880.00
2971,1,,"08046455","2018-12-06 00:00:00",Completed,48710.00
2972,1,,"08046455","2025-01-03 00:00:00",Completed,800980.00
2973,1,,"08046455","2020-09-24 00:00:00",Completed,5207400.00
2974,1,,"08046455","2025-04-27 00:00:00",Completed,1099620.00
2975,1,,"08046455","2021-11-12 00:00:00",Completed,41400.00
2976,1,,"08046455","2020-05-14 00:00:00",Completed,83000.00
2977,1,,"08046455","2022-10-23 00:00:00",Completed,630340.00
2978,1,,"08046455","2024-02-10 00:00:00",Completed,110100.00
2979,1,,"08046455","2024-01-24 00:00:00",Completed,280800.00
2980,1,,"08046455","2018-10-09 00:00:00",Completed,9410.00
2981,1,,"08046455","2019-02-10 00:00:00",Completed,85050.00
2982,1,,"08046455","2018-04-19 00:00:00",Completed,373350.00
2983,1,,"08046455","2023-11-24 00:00:00",Completed,82840.00
2984,1,,"08046455","2021-12-27 00:00:00",Completed,377100.00
2985,1,,"08046455","2024-12-05 00:00:00",Completed,114600.00
2986,1,,"08046455","2025-02-19 00:00:00",Completed,44300.00
2987,1,,"08046455","2021-01-22 00:00:00",Completed,195600.00
2988,1,,"08046455","2018-11-22 00:00:00",Completed,146400.00
2989,1,,"08046455","2023-11-06 00:00:00",Completed,560300.00
2990,1,,"08046455","2020-05-30 00:00:00",Completed,40390.00
2991,1,,"08046455","2018-08-26 00:00:00",Completed,482390.00
2992,1,,"08046455","2023-12-31 00:00:00",Completed,858400.00
2993,1,,"08046455","2024-02-04 00:00:00",Completed,3000.00
2994,1,,"08046455","2021-07-30 00:00:00",Completed,27600.00
2995,1,,"08046455","2020-03-08 00:00:00",Completed,3628500.00
2996,1,,"08046455","2020-08-16 00:00:00",Completed,24550.00
2997,1,,"08046455","2024-06-01 00:00:00",Completed,176040.00
2998,1,,"08046455","2023-01-02 00:00:00",Completed,289500.00
2999,1,,"08046455","2019-09-12 00:00:00",Completed,35800.00
3000,1,,"08046455","2022-06-28 00:00:00",Completed,796200.00
3001,1,,"08046455","2023-08-21 00:00:00",Completed,17200.00
3002,1,,"08046455","2021-12-17 00:00:00",Completed,14210.00
3003,1,,"08046455","2018-02-28 00:00:00",Completed,39930.00
3004,1,,"08046455","2018-11-08 00:00:00",Completed,1946160.00
3005,1,,"08046455","2018-04-20 00:00:00",Completed,282240.00
3006,1,,"08046455","2021-12-28 00:00:00",Completed,10371900.00
3007,1,,"08046455","2022-08-18 00:00:00",Completed,199500.00
3008,1,,"08046455","2021-08-26 00:00:00",Completed,21000.00
3009,1,,"08046455","2018-01-13 00:00:00",Completed,80100.00
3010,1,,"08046455","2018-07-28 00:00:00",Completed,19010.00
3011,1,,"08046455","2021-04-26 00:00:00",Completed,44900.00
3012,1,,"08046455","2021-03-11 00:00:00",Completed,46800.00
3013,1,,"08046455","2019-12-21 00:00:00",Completed,116000.00
3014,1,,"08046455","2022-03-01 00:00:00",Completed,5764500.00
3015,1,,"08046455","2025-07-05 00:00:00",Completed,47630.00
3016,1,,"08046455","2019-11-19 00:00:00",Completed,295800.00
3017,1,,"08046455","2020-01-29 00:00:00",Completed,742630.00
3018,1,,"08046455","2018-03-28 00:00:00",Completed,4526400.00
3019,1,,"08046455","2021-10-30 00:00:00",Completed,88800.00
3020,1,,"08046455","2019-10-05 00:00:00",Completed,38020.00
3021,1,,"08046455","2019-05-29 00:00:00",Completed,3590.00
3022,1,,"08046455","2021-03-20 00:00:00",Completed,609000.00
3023,1,,"08046455","2024-01-28 00:00:00",Completed,52800.00
3024,1,,"08046455","2018-04-04 00:00:00",Completed,46250.00
3025,1,,"08046455","2020-08-10 00:00:00",Completed,206400.00
3026,1,,"08046455","2021-03-29 00:00:00",Completed,100.00
3027,1,,"08184297","2022-11-13 00:00:00",Completed,41600.00
3028,1,,"08184297","2020-02-14 00:00:00",Completed,103600.00
3029,1,,"08184297","2023-03-07 00:00:00",Completed,687500.00
3030,1,,"08184297","2022-11-01 00:00:00",Completed,6400.00
3031,1,,"08184297","2022-11-22 00:00:00",Completed,886350.00
3032,1,,"08184297","2024-12-09 00:00:00",Completed,540000.00
3033,1,,"08184297","2024-08-18 00:00:00",Completed,19350.00
3034,1,,"08184297","2023-03-25 00:00:00",Completed,2100.00
3035,1,,"08184297","2024-12-17 00:00:00",Completed,20000.00
3036,1,,"08184297","2024-02-13 00:00:00",Completed,40800.00
3037,1,,"08184297","2019-12-29 00:00:00",Completed,102600.00
3038,1,,"08184297","2024-07-21 00:00:00",Completed,2620.00
3039,1,,"08184297","2020-08-15 00:00:00",Completed,241920.00
3040,1,,"08184297","2024-08-19 00:00:00",Completed,67550.00
3041,1,,"08184297","2021-05-27 00:00:00",Completed,834900.00
3042,1,,"08184297","2025-07-23 00:00:00",Completed,2923200.00
3043,1,,"08184297","2020-07-15 00:00:00",Completed,444800.00
3044,1,,"08184297","2023-11-02 00:00:00",Completed,41170.00
3045,1,,"08184297","2023-12-10 00:00:00",Completed,17600.00
3046,1,,"08184297","2021-03-10 00:00:00",Completed,615000.00
3047,1,,"08184297","2020-02-01 00:00:00",Completed,4383400.00
3048,1,,"08184297","2020-09-18 00:00:00",Completed,26400.00
3049,1,,"08184297","2022-05-17 00:00:00",Completed,17150.00
3050,1,,"08184297","2021-08-01 00:00:00",Completed,44710.00
3051,1,,"08184297","2018-02-13 00:00:00",Completed,960000.00
3052,1,,"08184297","2024-05-25 00:00:00",Completed,1459200.00
3053,1,,"08184297","2019-01-15 00:00:00",Completed,3562020.00
3054,1,,"08184297","2022-04-02 00:00:00",Completed,805460.00
3055,1,,"08184297","2022-03-15 00:00:00",Completed,524880.00
3056,1,,"08184297","2025-04-26 00:00:00",Completed,285600.00
3057,1,,"08184297","2023-06-22 00:00:00",Completed,96000.00
3058,1,,"08184297","2021-05-27 00:00:00",Completed,2308640.00
3059,1,,"08184297","2018-10-29 00:00:00",Completed,204820.00
3060,1,,"08184297","2023-11-23 00:00:00",Completed,781200.00
3061,1,,"08184297","2020-09-23 00:00:00",Completed,103490.00
3062,1,,"08184297","2020-10-01 00:00:00",Completed,42290.00
3063,1,,"08184297","2021-04-15 00:00:00",Completed,600.00
3064,1,,"08184297","2024-04-28 00:00:00",Completed,2800.00
3065,1,,"08184297","2020-02-26 00:00:00",Completed,780860.00
3066,1,,"08184297","2021-06-20 00:00:00",Completed,32740.00
3067,1,,"08184297","2023-03-22 00:00:00",Completed,159200.00
3068,1,,"08184297","2020-06-25 00:00:00",Completed,810900.00
3069,1,,"08184297","2020-06-24 00:00:00",Completed,1620000.00
3070,1,,"08184297","2024-09-28 00:00:00",Completed,169000.00
3071,1,,"08184297","2024-02-16 00:00:00",Completed,24400.00
3072,1,,"08184297","2019-11-01 00:00:00",Completed,111000.00
3073,1,,"08184297","2024-06-22 00:00:00",Completed,30400.00
3074,1,,"08184297","2025-02-28 00:00:00",Completed,566400.00
3075,1,,"08184297","2019-05-01 00:00:00",Completed,455400.00
3076,1,,"08184297","2020-06-05 00:00:00",Completed,986400.00
3077,1,,"08184297","2019-01-17 00:00:00",Completed,54200.00
3078,1,,"08184297","2022-03-29 00:00:00",Completed,550900.00
3079,1,,"08184297","2022-02-05 00:00:00",Completed,1342320.00
3080,1,,"08184297","2025-03-26 00:00:00",Completed,282240.00
3081,1,,"08184297","2022-12-12 00:00:00",Completed,12730.00
3082,1,,"08184297","2024-05-12 00:00:00",Completed,220920.00
3083,1,,"08184297","2023-03-05 00:00:00",Completed,1564500.00
3084,1,,"08184297","2019-12-21 00:00:00",Completed,329000.00
3085,1,,"08184297","2022-04-25 00:00:00",Completed,215000.00
3086,1,,"08184297","2018-12-26 00:00:00",Completed,316800.00
3087,1,,"08184297","2021-07-07 00:00:00",Completed,1218240.00
3088,1,,"08184297","2019-01-06 00:00:00",Completed,2690.00
3089,1,,"08184297","2020-12-30 00:00:00",Completed,1372800.00
3090,1,,"08184297","2024-08-06 00:00:00",Completed,1747830.00
3091,1,,"08184297","2020-03-31 00:00:00",Completed,38210.00
3092,1,,"08184297","2021-01-11 00:00:00",Completed,18240.00
3093,1,,"08184297","2021-06-20 00:00:00",Completed,20530.00
3094,1,,"08184297","2018-11-18 00:00:00",Completed,787200.00
3095,1,,"08184297","2021-05-22 00:00:00",Completed,890010.00
3096,1,,"08184297","2024-08-31 00:00:00",Completed,1634500.00
3097,1,,"08184297","2020-03-12 00:00:00",Completed,117600.00
3098,1,,"08184297","2021-04-15 00:00:00",Completed,78720.00
3099,1,,"08184297","2024-07-29 00:00:00",Completed,40100.00
3100,1,,"08184297","2023-09-18 00:00:00",Completed,34680.00
3101,1,,"08184297","2023-10-08 00:00:00",Completed,268000.00
3102,1,,"08184297","2021-07-16 00:00:00",Completed,17940.00
3103,1,,"08184297","2022-01-31 00:00:00",Completed,23320.00
3104,1,,"08184297","2018-12-15 00:00:00",Completed,128060.00
3105,1,,"08184297","2024-11-09 00:00:00",Completed,176990.00
3106,1,,"08184297","2022-02-26 00:00:00",Completed,13800.00
3107,1,,"08184297","2023-04-03 00:00:00",Completed,56650.00
3108,1,,"08184297","2023-05-06 00:00:00",Completed,1900.00
