"ItemID","POID","MaterialID","Quantity","UnitPrice"
1678,847,"89038526",202,600.00
1679,584,"84374605",353,400.00
1680,1375,"54193837",41,2800.00
1681,4549,"16090908",102,100.00
1682,3462,"37135391",24,1400.00
1683,4742,"85511909",193,3000.00
1684,4135,"33046464",370,400.00
1685,4226,"17778019",169,200.00
1686,260,"65569635",464,4000.00
1687,261,"63993471",170,500.00
1688,4650,"42339391",339,300.00
1689,426,"99645480",226,100.00
1690,1879,"94713081",73,3000.00
1691,1880,"42235350",154,1000.00
1692,508,"44769200",496,1800.00
1693,188,"62043515",160,2800.00
1694,1614,"01049999",113,200.00
1695,2305,"28688676",112,8700.00
1696,1029,"63993471",39,500.00
1697,2306,"56722344",95,200.00
1698,1030,"65151231",427,800.00
1699,1615,"65569635",430,4000.00
1700,4651,"53826716",77,3100.00
1701,427,"94713081",207,3000.00
1702,4136,"20514014",216,100.00
1703,1195,"79254563",477,600.00
1704,3151,"18566572",125,1000.00
1705,3062,"34999379",218,200.00
1706,2706,"62820592",420,200.00
1707,20,"57854710",362,1600.00
1708,3293,"85758349",447,2600.00
1709,2224,"27326368",164,2300.00
1710,3777,"06789850",303,12700.00
1711,4303,"21472420",393,200.00
1712,2640,"78320463",452,3100.00
1713,3955,"97861742",41,300.00
1714,1452,"61070189",116,2500.00
1715,1031,"34999379",369,200.00
1716,2474,"60211891",457,5400.00
1717,3463,"31227216",433,700.00
1718,1196,"79795010",257,1100.00
1719,4479,"65569635",367,4000.00
1720,3609,"58800797",356,100.00
1721,4831,"87775215",213,600.00
1722,3956,"07774584",299,4800.00
1723,1790,"09196777",231,500.00
1724,1881,"09832887",317,100.00
1725,2558,"35503389",463,1800.00
1726,948,"65579548",81,800.00
1727,3373,"35935572",73,100.00
1728,1616,"23978249",75,2400.00
1729,1882,"70823176",297,14700.00
1730,1113,"59302158",265,3500.00
1731,21,"45667651",97,100.00
1732,1114,"98234974",270,13000.00
1733,3857,"96125636",331,200.00
1734,4227,"94196727",406,5900.00
1735,1617,"21931511",345,1700.00
1736,2032,"33101783",84,800.00
1737,3464,"51642594",383,100.00
1738,662,"16240908",228,19400.00
1739,949,"45377076",91,2100.00
1740,3374,"28754377",389,400.00
1741,2475,"00435578",111,800.00
1742,1618,"90152297",253,100.00
1743,1619,"00965138",374,1200.00
1744,3465,"37135391",422,1400.00
1745,4033,"89949389",91,3100.00
1746,4919,"09046318",424,3000.00
1747,2879,"26998038",195,500.00
1748,2476,"45176955",84,500.00
1749,262,"17758595",385,400.00
1750,848,"54193837",85,2800.00
1751,1453,"83370583",397,500.00
1752,2961,"87226012",115,400.00
1753,2707,"10709497",353,100.00
1754,4920,"32035886",346,100.00
1755,849,"42339391",311,300.00
1756,1376,"33273328",442,100.00
1757,2559,"07901903",151,1600.00
1758,3957,"28270233",271,2900.00
1759,3152,"36553958",434,900.00
1760,1454,"85822412",75,1600.00
1761,1698,"03999315",173,500.00
1762,4034,"61662963",315,2000.00
1763,3466,"30885476",313,2400.00
1764,1377,"20863865",406,100.00
1765,950,"56661351",351,1200.00
1766,4550,"69008866",249,3000.00
1767,4137,"25529407",436,1500.00
1768,4480,"35833156",212,2500.00
1769,2962,"32329237",452,3700.00
1770,1197,"31568532",283,100.00
1771,1620,"81756179",371,200.00
1772,1621,"59476001",401,100.00
1773,1791,"31568532",116,100.00
1774,1198,"92363534",86,100.00
1775,3375,"02614124",447,300.00
1776,585,"74752529",278,800.00
1777,586,"53826716",342,3100.00
1778,2404,"70823176",104,21600.00
1779,2963,"79254563",329,700.00
1780,4743,"09121552",107,2600.00
1781,2477,"06818112",302,1900.00
1782,4035,"71971316",481,1200.00
1783,4228,"28270233",263,2900.00
1784,4304,"21682744",284,400.00
1785,428,"10570592",197,200.00
1786,4921,"37295260",78,2400.00
1787,850,"47683626",496,2700.00
1788,22,"97854904",56,100.00
1789,3376,"12517517",280,2400.00
1790,951,"89788677",476,1400.00
1791,2225,"06323852",260,2100.00
1792,1032,"22321899",102,3700.00
1793,2708,"06150444",318,1100.00
1794,4832,"33374088",409,300.00
1795,663,"03999315",389,500.00
1796,1455,"10709497",452,100.00
1797,2478,"85125977",357,3800.00
1798,1033,"14282218",180,9400.00
1799,2226,"80388981",187,500.00
1800,4652,"13718431",54,700.00
1801,1622,"01980765",292,1200.00
1802,23,"67827638",48,1400.00
1803,664,"08526544",353,1100.00
1804,1792,"31244663",390,1500.00
1805,1115,"04308421",437,300.00
1806,337,"00289289",498,600.00
1807,665,"61586053",40,3700.00
1808,3778,"01049999",436,200.00
1809,4551,"07672593",143,300.00
1810,2784,"48586340",223,18600.00
1811,1116,"77490893",439,100.00
1812,3377,"30742311",37,400.00
1813,2641,"84374605",447,400.00
1814,263,"91332642",385,700.00
1815,1883,"46164955",433,16800.00
1816,189,"33704923",368,2000.00
1817,1117,"67898694",363,200.00
1818,2964,"08526544",496,800.00
1819,2965,"81030736",361,2200.00
1820,4305,"74346088",410,500.00
1821,4653,"76460539",350,100.00
1822,2479,"84705205",436,6800.00
1823,3378,"11496211",143,2200.00
1824,666,"98234974",81,13000.00
1825,667,"52401521",210,10000.00
1826,2307,"97739173",154,500.00
1827,3063,"81415657",54,600.00
1828,3225,"09335534",46,1900.00
1829,3226,"87529405",210,22900.00
1830,24,"16879290",47,100.00
1831,108,"07672593",498,300.00
1832,3858,"76125617",200,200.00
1833,3064,"81030736",83,2800.00
1834,190,"47553014",34,100.00
1835,338,"57403166",260,29400.00
1836,1199,"06323852",186,2400.00
1837,4552,"70993218",434,200.00
1838,3379,"96125636",117,200.00
1839,851,"85511909",65,3000.00
1840,3539,"20863865",324,100.00
1841,3779,"88834863",456,4300.00
1842,1884,"74252420",209,100.00
1843,2709,"09121552",433,2600.00
1844,2227,"35351479",120,3000.00
1845,1288,"56306997",239,100.00
1846,2710,"26687537",38,2200.00
1847,1699,"67827638",315,1000.00
1848,1456,"07507864",98,200.00
1849,339,"32138745",276,2300.00
1850,4306,"50992979",95,1100.00
1851,2308,"15015458",324,400.00
1852,4392,"72394227",260,100.00
1853,2033,"11668732",324,100.00
1854,3780,"09832887",358,100.00
1855,587,"20776478",51,1700.00
1856,668,"14665841",462,900.00
1857,2405,"75345555",358,5000.00
1858,1700,"35551614",468,100.00
1859,754,"96356822",413,100.00
1860,3781,"85758349",231,2600.00
1861,1701,"13141087",464,200.00
1862,1289,"98748972",77,2300.00
1863,4481,"91744214",185,300.00
1864,429,"09289546",379,2700.00
1865,2642,"87226012",486,400.00
1866,191,"85225343",51,100.00
1867,2034,"71182864",480,100.00
1868,2966,"71691040",478,100.00
1869,3467,"86728778",339,100.00
1870,1885,"89639081",378,2500.00
1871,2785,"37385696",296,700.00
1872,2228,"53606628",193,5600.00
1873,3540,"25487660",134,2900.00
1874,3859,"88834863",456,4300.00
1875,4036,"77490893",406,100.00
1876,1541,"14972279",385,300.00
1877,4553,"97854904",186,100.00
1878,1623,"65579548",144,700.00
1879,3610,"57854710",240,1500.00
1880,4744,"88753260",310,10700.00
1881,4037,"91744214",326,400.00
1882,1793,"17558317",374,2900.00
1883,25,"55177213",59,100.00
1884,1457,"06150444",486,1300.00
1885,3227,"16090908",472,100.00
1886,1542,"60855700",366,1600.00
1887,1794,"37385696",79,700.00
1888,4745,"56792612",335,100.00
1889,4307,"13903144",47,100.00
1890,4482,"30158366",294,100.00
1891,192,"74593961",71,1800.00
1892,1458,"04265799",288,2800.00
1893,2406,"06150444",492,1400.00
1894,3541,"06729990",493,7000.00
1895,1290,"21429110",388,2700.00
1896,109,"71979055",23,3100.00
1897,2967,"45176955",314,500.00
1898,430,"68387461",254,500.00
1899,1961,"12388090",398,200.00
1900,1378,"12388090",278,200.00
1901,3065,"86637649",498,1600.00
1902,2968,"56629388",160,200.00
1903,1702,"12575562",291,400.00
1904,1886,"13756669",22,300.00
1905,4654,"26687537",342,2700.00
1906,3228,"74752529",349,600.00
1907,2407,"26697396",152,100.00
1908,3860,"85125977",292,3800.00
1909,1459,"00965138",446,1200.00
1910,3380,"16090908",477,100.00
1911,340,"21227574",224,13000.00
1912,4655,"25556386",309,1300.00
1913,1887,"02823170",441,4300.00
1914,4393,"76149359",95,5700.00
1915,1624,"25487660",305,2900.00
1916,1888,"37295260",88,2500.00
1917,1889,"47553014",266,100.00
1918,3782,"30728046",309,100.00
1919,2309,"87529405",121,22900.00
1920,4483,"97739173",317,500.00
1921,2880,"72383095",136,200.00
1922,1890,"11003626",256,400.00
1923,1703,"56623995",309,300.00
1924,2135,"84705205",250,7500.00
1925,4394,"91497616",295,200.00
1926,3381,"89639081",237,2500.00
1927,3066,"83016315",88,400.00
1928,3611,"20863865",135,100.00
1929,1034,"29436733",277,7700.00
1930,669,"80801586",65,2200.00
1931,2229,"61367643",324,100.00
1932,110,"80048665",365,400.00
1933,1200,"86637649",55,1600.00
1934,3294,"45540424",386,100.00
1935,509,"56267415",366,600.00
1936,4922,"21831063",348,800.00
1937,4833,"68387461",368,500.00
1938,670,"96316277",191,4500.00
1939,4484,"29436733",344,8200.00
1940,671,"26697396",477,100.00
1941,1795,"73863413",158,200.00
1942,510,"53843426",403,6300.00
1943,4746,"98847493",266,100.00
1944,2480,"74252420",321,100.00
1945,3067,"99486328",199,800.00
1946,4038,"71971316",393,1300.00
1947,4656,"32138745",313,3000.00
1948,1796,"99645480",122,100.00
1949,4554,"14366125",152,200.00
1950,2230,"77337818",431,200.00
1951,4485,"47553014",269,100.00
1952,3958,"97854904",335,100.00
1953,2231,"14366125",347,200.00
1954,2136,"91306093",104,3400.00
1955,672,"32138745",345,2700.00
1956,952,"74752529",435,1000.00
1957,4308,"39823450",262,2900.00
1958,1201,"64606833",279,5600.00
1959,2969,"69467853",107,100.00
1960,1291,"96316277",299,4500.00
1961,2137,"42235350",31,900.00
1962,4923,"95004803",433,400.00
1963,4834,"39823450",88,2900.00
1964,1460,"85225343",364,100.00
1965,4309,"45540424",439,100.00
1966,2481,"50992979",228,1000.00
1967,1379,"95004803",227,1300.00
1968,3542,"71971316",244,1200.00
1969,3861,"77490893",313,100.00
1970,2482,"29958838",116,600.00
1971,341,"62043515",416,3300.00
1972,3959,"81030736",32,2400.00
1973,1380,"68137358",253,500.00
1974,3153,"96102525",103,300.00
1975,4039,"45377076",432,2100.00
1976,3543,"28688676",232,8700.00
1977,3068,"53606628",159,5100.00
1978,3783,"12388090",350,200.00
1979,342,"78339168",233,100.00
1980,2643,"32035886",480,100.00
1981,193,"74752529",196,600.00
1982,4040,"88753260",51,11200.00
1983,673,"79864260",210,100.00
1984,1797,"86637649",410,1600.00
1985,2881,"04216175",460,1300.00
1986,3544,"07634247",34,1500.00
1987,3862,"96733645",374,300.00
1988,194,"63440831",392,300.00
1989,2232,"73863413",140,200.00
1990,4747,"79978790",368,7000.00
1991,343,"32857966",244,700.00
1992,26,"90625494",161,2500.00
1993,4395,"40264926",360,4800.00
1994,511,"11003626",104,400.00
1995,1962,"50185867",430,400.00
1996,4486,"28609087",288,200.00
1997,4924,"73140807",478,400.00
1998,3784,"13009833",408,2100.00
1999,4835,"21172421",378,100.00
2000,111,"09832887",389,100.00
2001,2882,"56267415",473,600.00
2002,674,"79254563",218,700.00
2003,3612,"85125977",384,3800.00
2004,2786,"50806024",309,1000.00
2005,431,"07507864",337,200.00
2006,1118,"40181935",89,1900.00
2007,1202,"54547971",69,6200.00
2008,2787,"81734598",419,3500.00
2009,2711,"38250360",465,100.00
2010,1035,"53826716",234,3100.00
2011,1963,"88834863",157,4300.00
2012,755,"12575562",54,400.00
2013,675,"50992979",190,1200.00
2014,1036,"29345092",471,300.00
2015,3863,"86282117",482,3700.00
2016,3684,"33528453",476,19800.00
2017,1119,"46020613",273,1200.00
2018,264,"00076758",236,300.00
2019,3295,"28754377",279,400.00
2020,1381,"00289289",361,600.00
2021,1461,"69008866",464,3000.00
2022,265,"77337818",322,200.00
2023,1382,"22162965",242,100.00
2024,4925,"89639081",363,2500.00
2025,3613,"70993218",227,200.00
2026,3468,"94196727",202,3800.00
2027,2788,"33273328",73,100.00
2028,1625,"46843172",370,2400.00
2029,3864,"71979055",88,2600.00
2030,1383,"53826716",469,3100.00
2031,3469,"15015458",205,400.00
2032,3470,"97086737",264,900.00
2033,1626,"61510041",153,100.00
2034,1384,"00076758",95,500.00
2035,344,"53100814",356,2000.00
2036,1120,"57854710",258,1500.00
2037,588,"33704923",333,2000.00
2038,1543,"84705205",372,6500.00
2039,2970,"13756669",179,400.00
2040,4555,"12660194",226,100.00
2041,756,"57503414",486,1100.00
2042,4487,"13419256",116,400.00
2043,2483,"06150444",333,1300.00
2044,4926,"29219319",169,2100.00
2045,1891,"07869910",441,8000.00
2046,1462,"71691040",335,100.00
2047,2971,"42436584",198,300.00
2048,3069,"93702683",450,3600.00
2049,2789,"87775215",475,600.00
2050,1037,"33528453",317,19800.00
2051,4310,"09510312",409,200.00
2052,3545,"14716857",334,7500.00
2053,852,"25529407",489,1300.00
2054,4927,"07270733",331,600.00
2055,589,"29958838",238,700.00
2056,2644,"67827638",198,1000.00
2057,266,"57403166",393,29400.00
2058,757,"03561597",357,100.00
2059,2560,"76460539",414,100.00
2060,3070,"85758349",65,2600.00
2061,512,"10576383",341,400.00
2062,2310,"06729990",36,7000.00
2063,1385,"12201654",83,1100.00
2064,2790,"87775215",313,600.00
2065,4229,"45657579",295,900.00
2066,853,"74045292",381,2100.00
2067,854,"67834855",94,2800.00
2068,1038,"14665841",333,900.00
2069,4657,"89038526",214,600.00
2070,2791,"00076758",254,400.00
2071,758,"73197857",160,100.00
2072,1292,"51642594",43,100.00
2073,2645,"60897765",96,100.00
2074,4836,"14716857",319,7500.00
2075,2408,"28898923",407,100.00
2076,4396,"22162965",219,100.00
2077,1463,"01250299",167,1300.00
2078,3785,"78339168",445,100.00
2079,2233,"33704923",328,2000.00
2080,2409,"84214382",34,100.00
2081,4556,"00289289",301,600.00
2082,1798,"83926371",184,700.00
2083,3614,"22162965",356,100.00
2084,1892,"48181396",454,100.00
2085,2035,"97861742",33,300.00
2086,4041,"35159040",151,1700.00
2087,2712,"13718431",47,900.00
2088,432,"02614124",111,300.00
2089,433,"08526544",134,1200.00
2090,1293,"93494928",141,3500.00
2091,676,"97739173",152,500.00
2092,1039,"25714784",53,900.00
2093,3229,"32868828",207,2200.00
2094,1464,"26687537",277,2300.00
2095,3546,"65181648",145,2200.00
2096,3685,"75345555",349,5000.00
2097,759,"21682744",76,400.00
2098,3686,"74346088",383,700.00
2099,4928,"72556484",206,3000.00
2100,590,"02614124",21,300.00
2101,3154,"84705205",227,6000.00
2102,1964,"62682989",156,23000.00
2103,2036,"35575298",486,100.00
2104,3687,"95004803",269,1300.00
2105,3960,"61367643",231,100.00
2106,434,"85822412",261,1600.00
2107,3296,"10099059",82,400.00
2108,1294,"56661351",326,1200.00
2109,4042,"46843172",203,2400.00
2110,855,"21429110",187,2700.00
2111,2234,"10752378",163,25000.00
2112,2138,"06150444",293,1200.00
2113,591,"05917225",165,2200.00
2114,4837,"22969840",218,100.00
2115,1203,"22969840",380,200.00
2116,2883,"13903144",418,100.00
2117,3688,"27326368",224,2300.00
2118,2139,"18728463",93,2900.00
2119,435,"56851760",304,400.00
2120,3382,"50119651",255,500.00
2121,4397,"15492573",401,100.00
2122,3961,"60211891",328,4000.00
2123,2235,"83370583",284,500.00
2124,4311,"02823170",155,4300.00
2125,4488,"22097220",90,2800.00
2126,1386,"73793389",121,100.00
2127,4043,"85822412",430,1500.00
2128,677,"71691040",460,100.00
2129,3547,"86977837",260,700.00
2130,1704,"10117988",246,20500.00
2131,3548,"21172421",320,100.00
2132,3471,"08526544",149,1100.00
2133,3297,"74593961",315,1800.00
2134,2484,"74093639",41,100.00
2135,513,"44349361",148,500.00
2136,1295,"54634663",309,900.00
2137,4838,"63791320",34,100.00
2138,2037,"00872248",70,200.00
2139,27,"99529223",47,1000.00
2140,1296,"87971488",226,1000.00
2141,678,"20776478",318,2000.00
2142,3865,"09528530",113,4700.00
2143,2972,"74593961",489,1800.00
2144,4138,"78406989",195,1200.00
2145,2792,"29345092",489,200.00
2146,679,"72070937",148,2900.00
2147,2973,"33528453",263,19800.00
2148,4929,"14282218",256,9400.00
2149,2561,"87529405",272,22900.00
2150,3472,"71979055",173,2900.00
2151,4748,"80801586",434,2300.00
2152,1965,"30885476",291,2100.00
2153,1627,"45176955",237,500.00
2154,3962,"49597086",300,100.00
2155,195,"85320121",233,1400.00
2156,1799,"75563727",148,100.00
2157,592,"18566572",428,900.00
2158,1040,"78961459",226,1500.00
2159,1121,"50185867",84,400.00
2160,1122,"74346088",375,500.00
2161,3155,"31227216",488,700.00
2162,1628,"15014631",136,700.00
2163,2410,"45667651",231,100.00
2164,2038,"67491435",97,400.00
2165,2411,"35650176",252,200.00
2166,2039,"11668732",357,100.00
2167,2140,"76149359",427,3100.00
2168,3473,"50992979",33,1100.00
2169,1893,"33046464",415,400.00
2170,1894,"00289289",93,600.00
2171,4398,"38250360",71,100.00
2172,4312,"24627347",342,100.00
2173,2562,"56792612",165,100.00
2174,4658,"01049999",109,200.00
2175,112,"78461803",260,300.00
2176,3383,"17232410",367,600.00
2177,4230,"57503414",263,1100.00
2178,1800,"91306093",480,3500.00
2179,3866,"57403166",236,29400.00
2180,2974,"85511909",447,3000.00
2181,760,"72070937",180,3100.00
2182,2793,"14942603",264,100.00
2183,4930,"53843426",182,5200.00
2184,593,"68137358",66,600.00
2185,3298,"97086737",355,900.00
2186,4489,"57503414",235,1100.00
2187,514,"10099059",241,400.00
2188,2485,"09046318",40,3000.00
2189,113,"87529405",177,22900.00
2190,1895,"72160068",376,100.00
2191,3786,"85899313",128,1600.00
2192,2713,"97861742",445,300.00
2193,1465,"12388090",436,200.00
2194,4231,"32868828",417,2200.00
2195,3549,"29557077",103,600.00
2196,1466,"45667651",186,100.00
2197,1896,"38285503",372,2300.00
2198,4659,"22969840",77,200.00
2199,3689,"31227216",197,800.00
2200,1801,"29557077",488,600.00
2201,2714,"25529407",73,1400.00
2202,2646,"83370583",381,500.00
2203,345,"21831063",420,1000.00
2204,196,"58800797",284,100.00
2205,1123,"56623995",237,200.00
2206,4232,"65151231",95,800.00
2207,197,"60211891",149,4400.00
2208,1629,"16240908",144,17900.00
2209,4749,"88753260",479,10400.00
2210,3230,"22969840",56,200.00
2211,2412,"09583482",120,2600.00
2212,2311,"48966946",139,600.00
2213,114,"09196777",195,500.00
2214,761,"25714784",248,800.00
2215,4557,"74437458",451,2000.00
2216,2647,"31568532",271,100.00
2217,4233,"87705310",423,25000.00
2218,4139,"05831819",195,100.00
2219,2141,"38285503",137,2300.00
2220,1297,"79864260",200,100.00
2221,2142,"84214382",467,100.00
2222,1041,"65569635",200,4000.00
2223,1705,"33528453",375,19800.00
2224,1042,"33528453",307,19800.00
2225,1387,"28317637",47,2900.00
2226,346,"12201654",459,1100.00
2227,4140,"07634247",142,1500.00
2228,2236,"04308421",117,200.00
2229,1467,"56722344",237,200.00
2230,762,"09736572",376,500.00
2231,4141,"97854904",77,100.00
2232,515,"85899313",340,1500.00
2233,763,"85899313",329,1500.00
2234,4044,"81178885",483,42800.00
2235,1124,"32614537",46,6400.00
2236,4558,"06818112",337,1900.00
2237,1630,"85758349",206,2600.00
2238,4234,"57503414",126,1100.00
2239,4045,"99990728",25,600.00
2240,3690,"01980765",48,1200.00
2241,2040,"29958838",438,800.00
2242,198,"94130244",109,400.00
2243,2884,"35935572",112,100.00
2244,4235,"28119557",22,2700.00
2245,3615,"97969689",185,300.00
2246,4313,"43507489",115,1000.00
2247,3963,"18740864",426,200.00
2248,594,"84705205",266,4500.00
2249,3299,"35812670",298,200.00
2250,347,"25556386",168,1300.00
2251,1706,"48966946",33,700.00
2252,2413,"56851377",490,600.00
2253,2794,"48181396",307,100.00
2254,953,"18728463",329,3000.00
2255,2795,"35159040",484,1700.00
2256,2143,"81734598",95,3500.00
2257,1966,"91332642",419,800.00
2258,4750,"28538251",330,100.00
2259,436,"86282117",475,3800.00
2260,3071,"48181396",244,100.00
2261,115,"35594951",409,51200.00
2262,3964,"70993218",438,200.00
2263,3384,"56775103",42,2600.00
2264,856,"14282218",369,9400.00
2265,2715,"89889098",419,100.00
2266,1897,"37816686",173,100.00
2267,2885,"98748972",444,2300.00
2268,4142,"85225343",373,100.00
2269,267,"72394227",171,200.00
2270,4559,"21687165",421,3000.00
2271,199,"76125617",93,200.00
2272,764,"79254563",481,700.00
2273,1043,"40056581",382,1900.00
2274,3231,"18024248",319,1800.00
2275,1544,"13141087",40,200.00
2276,2563,"28538251",87,100.00
2277,3616,"74252722",288,600.00
2278,595,"73197857",29,100.00
2279,4490,"45176955",188,600.00
2280,348,"90377459",130,100.00
2281,2144,"21172421",93,100.00
2282,1802,"50185867",99,400.00
2283,3550,"63440831",457,300.00
2284,765,"10099059",105,400.00
2285,3072,"72340307",370,300.00
2286,3232,"13556182",98,100.00
2287,349,"73863413",427,200.00
2288,3073,"13209423",152,200.00
2289,2486,"71016525",476,2800.00
2290,3691,"04308421",201,300.00
2291,516,"68159587",311,4000.00
2292,4046,"26998038",447,500.00
2293,2145,"08526544",48,900.00
2294,1044,"68139880",162,3300.00
2295,3867,"35496015",207,1300.00
2296,1298,"56629388",114,200.00
2297,4931,"36231783",91,100.00
2298,857,"14942603",380,200.00
2299,1045,"79089901",80,100.00
2300,1545,"47683626",441,3000.00
2301,1803,"28898923",196,100.00
2302,2041,"60897765",113,100.00
2303,4660,"16090908",363,100.00
2304,2564,"65579548",173,800.00
2305,4236,"47553014",246,100.00
2306,350,"88753260",218,10600.00
2307,3156,"60855700",458,1500.00
2308,28,"96733645",465,400.00
2309,2975,"97854904",414,100.00
2310,858,"16090908",184,100.00
2311,954,"58353204",492,800.00
2312,1804,"09528530",267,5000.00
2313,859,"32857966",265,600.00
2314,4661,"79864260",467,100.00
2315,3074,"23978249",236,2400.00
2316,2042,"58812137",189,100.00
2317,4560,"33374088",285,300.00
2318,2312,"28538251",440,100.00
2319,680,"09233013",164,5400.00
2320,2414,"32787299",389,100.00
2321,2487,"07507864",81,200.00
2322,3692,"59302158",106,3500.00
2323,2716,"89639081",500,2500.00
2324,3300,"78406989",143,1200.00
2325,2886,"87971488",439,1400.00
2326,4047,"18566572",456,900.00
2327,1299,"47553014",465,100.00
2328,4143,"54634663",368,700.00
2329,3301,"95690391",204,1000.00
2330,116,"28270233",59,2900.00
2331,268,"97739173",277,500.00
2332,2796,"63791320",240,100.00
2333,596,"72556484",310,3000.00
2334,1707,"54193837",491,2800.00
2335,2237,"56722344",490,100.00
2336,2887,"67834855",195,2800.00
2337,1300,"31244663",413,1500.00
2338,4048,"62682989",370,20800.00
2339,2313,"92274302",225,500.00
2340,1708,"45176955",64,600.00
2341,1709,"32787299",248,100.00
2342,117,"21931511",493,1400.00
2343,4049,"29219319",396,2100.00
2344,4662,"56267415",215,600.00
2345,597,"56629388",144,200.00
2346,2314,"79864260",244,100.00
2347,1204,"09832887",105,100.00
2348,2146,"98234974",125,13000.00
2349,4144,"42091325",204,2500.00
2350,2648,"87971488",138,800.00
2351,2565,"28688676",231,8700.00
2352,437,"78320463",97,3300.00
2353,118,"31944441",100,2100.00
2354,2888,"71016525",473,3100.00
2355,1046,"09196777",366,500.00
2356,3385,"74346088",203,600.00
2357,29,"72340307",348,400.00
2358,3551,"18728463",28,3000.00
2359,3233,"83370583",113,500.00
2360,3474,"53100814",33,2600.00
2361,1388,"09289546",326,2900.00
2362,2649,"72160068",175,100.00
2363,860,"16090908",209,100.00
2364,3617,"07849494",367,2900.00
2365,955,"00965138",278,1200.00
2366,2976,"13209423",415,200.00
2367,1389,"94196727",427,5400.00
2368,956,"91332642",173,700.00
2369,861,"10570592",21,300.00
2370,4932,"85225343",338,100.00
2371,4933,"61367643",297,100.00
2372,1205,"29587039",127,400.00
2373,2315,"83926371",37,600.00
2374,1546,"86728778",160,200.00
2375,2488,"94427530",167,100.00
2376,1631,"09196777",310,500.00
2377,351,"85132217",191,700.00
2378,3234,"44769200",35,1800.00
2379,4663,"69467853",388,100.00
2380,2043,"00289289",471,600.00
2381,4145,"39392920",394,300.00
2382,3868,"57403166",42,29400.00
2383,4934,"12575562",205,400.00
2384,1967,"80801586",204,2300.00
2385,3475,"97942942",79,100.00
2386,1390,"12660194",497,100.00
2387,1391,"35833156",312,2500.00
2388,3476,"54547971",211,6200.00
2389,2650,"96102525",428,300.00
2390,3965,"85758349",274,2600.00
2391,2566,"97739173",291,500.00
2392,1468,"33273328",249,100.00
2393,3302,"58812137",493,100.00
2394,1469,"25556386",23,1300.00
2395,1470,"00965138",79,1200.00
2396,4751,"71182864",403,100.00
2397,4664,"18814949",449,6000.00
2398,2889,"60897765",227,100.00
2399,2797,"86977837",434,600.00
2400,2147,"98046763",441,4300.00
2401,1710,"87225156",420,800.00
2402,2890,"76149359",88,5000.00
2403,4146,"41837852",316,100.00
2404,1711,"36231783",328,100.00
2405,766,"83131979",277,2900.00
2406,957,"33528453",319,19800.00
2407,3303,"39349722",338,4000.00
2408,958,"13141087",94,200.00
2409,352,"45377076",402,2100.00
2410,3618,"05831819",344,100.00
2411,1712,"08181586",493,900.00
2412,2044,"97942942",371,100.00
2413,862,"97861742",393,300.00
2414,1301,"28270233",325,2900.00
2415,2798,"33704923",435,2000.00
2416,3619,"31227216",390,700.00
2417,3304,"37816686",344,100.00
2418,3869,"65151231",300,800.00
2419,3966,"72383095",449,200.00
2420,767,"42169044",338,100.00
2421,2799,"29476249",190,1000.00
2422,1713,"65579548",339,800.00
2423,4752,"46843172",247,2400.00
2424,1125,"97086737",113,800.00
2425,4561,"09196777",403,500.00
2426,3235,"77490893",127,100.00
2427,2316,"31568532",493,100.00
2428,2977,"23978249",268,2400.00
2429,2717,"28754377",153,400.00
2430,30,"50119651",79,600.00
2431,4050,"94196727",383,4600.00
2432,4491,"07901903",457,1600.00
2433,2489,"39823450",172,2900.00
2434,4399,"33374088",322,300.00
2435,269,"81734598",65,3500.00
2436,1302,"43507489",355,900.00
2437,4147,"96356822",223,100.00
2438,4148,"56306997",455,100.00
2439,4839,"46020613",377,1200.00
2440,3386,"35551614",101,100.00
2441,3870,"07270733",443,500.00
2442,3967,"78339168",256,100.00
2443,2891,"88753260",249,10800.00
2444,1206,"48537831",297,300.00
2445,768,"43524491",461,2400.00
2446,2892,"32329237",290,3500.00
2447,681,"13903144",406,100.00
2448,1968,"13756669",24,400.00
2449,2317,"74752529",51,800.00
2450,2893,"32329237",275,3300.00
2451,2894,"95004803",69,900.00
2452,4935,"21682744",453,300.00
2453,4936,"56851760",71,400.00
2454,4840,"81030736",410,2900.00
2455,353,"56792612",117,100.00
2456,2318,"28898923",417,100.00
2457,4753,"48718453",70,2300.00
2458,1547,"51220073",364,21600.00
2459,2978,"24941004",367,300.00
2460,438,"74437458",205,2000.00
2461,4051,"17566185",376,100.00
2462,1207,"88550256",366,2800.00
2463,2979,"35496015",240,1300.00
2464,3787,"22097220",444,2800.00
2465,3236,"29958838",277,800.00
2466,3693,"32035886",497,100.00
2467,2800,"28754377",96,400.00
2468,1392,"68137358",476,600.00
2469,598,"66238574",127,2400.00
2470,3552,"50992979",194,1100.00
2471,1714,"06323852",144,2300.00
2472,2980,"73197857",98,100.00
2473,2490,"58812137",230,100.00
2474,3387,"96733645",150,300.00
2475,1303,"91744214",122,300.00
2476,4492,"48586340",144,29200.00
2477,4314,"21130263",64,400.00
2478,1632,"45176955",176,600.00
2479,4754,"56792612",182,100.00
2480,2895,"91744214",253,300.00
2481,3305,"54634663",167,900.00
2482,3477,"78339168",83,100.00
2483,3968,"40603163",146,800.00
2484,682,"96917555",307,100.00
2485,31,"30728046",170,100.00
2486,1548,"96125636",129,200.00
2487,3306,"45540424",404,100.00
