"ID","SupplierID","MaterialID","PricePerUnit","AvailableStock"
21256,"46922794","28754377",400.00,320
21257,"46922794","37385696",700.00,271
21258,"46922794","85320121",1400.00,346
21259,"46922794","32787299",100.00,866
21260,"46922794","63993471",500.00,243
21261,"46922794","73197857",100.00,568
21262,"46922794","90825067",200.00,62
21263,"46922794","74045292",2100.00,554
21264,"46922794","18728463",2800.00,537
21265,"46922794","18728463",2500.00,972
21266,"46922794","99645480",100.00,199
21267,"46922794","37338124",1300.00,1029
21268,"46922794","22162965",100.00,498
21269,"46922794","61586053",2400.00,353
21270,"46922794","07849494",2900.00,225
21271,"46922794","91497616",200.00,1013
21272,"46922794","12388090",200.00,342
21273,"46922794","17232410",700.00,621
21274,"46922794","35431319",2500.00,1028
21275,"46922794","89788677",1100.00,229
21276,"46922794","60597444",100.00,1012
21277,"46922794","77337818",200.00,322
21278,"46922794","37295260",2600.00,527
21279,"46922794","16090908",100.00,619
21280,"46922794","83370583",500.00,465
21281,"46922794","88834863",4300.00,419
21282,"46922794","80048665",400.00,651
21283,"46922794","57503414",1100.00,946
21284,"46922794","12575562",400.00,728
21285,"46922794","42436584",300.00,754
21286,"46922794","09335534",2000.00,535
21287,"46922794","31568532",100.00,365
21288,"46922794","58800797",100.00,170
21289,"46922794","91887369",100.00,706
21290,"46922794","10709497",100.00,972
21291,"46922794","15492573",100.00,690
21292,"46922794","39349722",4100.00,487
21293,"46922794","21227574",13200.00,316
21294,"46922794","16240908",20900.00,67
21295,"46922794","41273847",4100.00,338
21296,"46922794","35551614",100.00,439
21297,"46922794","99410741",300.00,134
21298,"46922794","25529407",1400.00,301
21299,"46922794","17758595",400.00,55
21300,"46922794","54547971",6200.00,321
21301,"46922794","61586053",2700.00,393
21302,"46922794","08883684",100.00,950
21303,"46922794","56629388",200.00,522
21304,"46922794","71182864",100.00,712
21305,"46922794","96733645",400.00,944
21306,"46922794","61070189",2500.00,535
21307,"46922794","14282218",9400.00,793
21308,"46922794","07634247",1500.00,312
21309,"46922794","07507864",200.00,130
21310,"46922794","78406989",1200.00,665
21311,"46922794","32614537",7500.00,886
21312,"46922794","87529405",22900.00,387
21313,"46922794","56623995",300.00,226
21314,"46922794","90377459",100.00,918
21315,"46922794","61367643",100.00,863
21316,"46922794","90152735",100.00,512
21317,"46922794","20513739",3000.00,920
21318,"46922794","94427530",100.00,1014
21319,"46922794","23978249",2600.00,260
21320,"46922794","07507864",200.00,209
21321,"46922794","80388981",600.00,215
21322,"46922794","42091325",2400.00,401
21323,"46922794","56661351",1200.00,309
21324,"46922794","07270733",400.00,295
21325,"46922794","35935572",100.00,496
21326,"46970294","14282218",9400.00,545
21327,"46970294","97739173",500.00,190
21328,"46970294","61586053",1600.00,265
21329,"46970294","89889098",100.00,707
21330,"46970294","98046763",4400.00,687
21331,"46970294","75863473",100.00,268
21332,"46970294","61510041",100.00,227
21333,"46970294","94713081",3000.00,283
21334,"46970294","02614124",300.00,682
21335,"46970294","94427530",100.00,514
21336,"46970294","28119557",2300.00,472
21337,"46970294","25808537",300.00,768
21338,"46970294","01049999",200.00,377
21339,"46970294","54634663",700.00,530
21340,"46970294","94713081",3000.00,469
21341,"46970294","96423126",1000.00,704
21342,"46970294","06818112",1900.00,66
21343,"46970294","15015458",400.00,166
21344,"46970294","32329237",3700.00,585
21345,"46970294","48537831",400.00,377
21346,"46970294","33046464",400.00,78
21347,"46970294","77337818",200.00,212
21348,"46970294","04216175",1300.00,776
21349,"46970294","14716857",7500.00,195
21350,"46970294","11496211",2000.00,598
21351,"46970294","40264926",4800.00,355
21352,"46970294","21227574",17700.00,929
21353,"46970294","45667651",100.00,534
21354,"46970294","11003626",400.00,833
21355,"46970294","99486328",800.00,513
21356,"46970294","17232410",700.00,1015
21357,"46970294","21172421",100.00,485
21358,"46970294","70993218",200.00,334
21359,"46970294","21472420",200.00,164
21360,"46970294","97854904",100.00,768
21361,"46970294","00872248",200.00,298
21362,"46970294","88753260",10800.00,138
21363,"46970294","37385696",700.00,748
21364,"46970294","15014631",600.00,275
21365,"46970294","16753883",2200.00,82
21366,"46970294","15374874",400.00,536
21367,"46970294","61367643",100.00,382
21368,"46970294","29476249",700.00,254
21369,"46970294","33744231",300.00,75
21370,"46970294","26998038",500.00,561
21371,"46970294","37385696",700.00,532
21372,"46970294","90625494",2500.00,928
21373,"46970294","72340307",200.00,993
21374,"46970294","77337818",200.00,130
21375,"46970294","38285503",2300.00,625
21376,"46970294","36913810",100.00,685
21377,"46970294","18728463",2600.00,499
21378,"46970294","40264926",4800.00,391
21379,"46970294","54193837",2800.00,409
21380,"46970294","33374088",300.00,823
21381,"46970294","35812670",200.00,837
21382,"46970294","37308985",100.00,666
21383,"46970294","66238574",1800.00,769
21384,"46970294","84705205",5000.00,801
21385,"46970294","26697396",100.00,645
21386,"46970294","28427073",100.00,772
21387,"46970294","13141087",200.00,876
21388,"46970294","38840994",100.00,1015
21389,"46970294","12517517",2400.00,399
21390,"46970294","61510041",100.00,899
21391,"46970294","59476001",100.00,249
21392,"46970294","54547971",6200.00,499
21393,"46970294","81415657",600.00,699
21394,"46970294","06323852",2100.00,948
21395,"46970294","04265799",2400.00,593
21396,"46970294","01250299",1300.00,73
21397,"46970294","13756669",400.00,536
21398,"46970294","08593410",2700.00,412
21399,"46970294","35496015",1300.00,401
21400,"46970294","09233013",5400.00,720
21401,"46970294","56792612",100.00,347
21402,"46970294","35935572",100.00,528
21403,"46970294","16753883",2200.00,547
21404,"46970294","59302158",3500.00,100
21405,"46970294","47553014",100.00,813
21406,"46970294","42339391",300.00,713
21407,"46970294","10570592",200.00,78
21408,"46970294","09832887",100.00,200
21409,"46970294","45540424",100.00,715
21410,"46970294","28754377",400.00,928
21411,"46970294","68159587",4000.00,445
21412,"46970294","48181396",100.00,390
21413,"46970294","13419256",400.00,566
21414,"46970294","35551614",100.00,610
21415,"46970294","06789850",12700.00,303
21416,"46970294","73197857",100.00,635
21417,"46970294","03999315",500.00,216
21418,"47101408","86637649",1600.00,125
21419,"47101408","12517517",2400.00,927
21420,"47101408","60291817",100.00,209
21421,"47101408","91332642",400.00,218
21422,"47101408","21682744",500.00,410
21423,"47101408","12448136",4400.00,350
21424,"47101408","58353204",1000.00,469
21425,"47101408","01049999",200.00,247
21426,"47101408","65319931",1200.00,778
21427,"47101408","53843426",6000.00,101
21428,"47101408","92274302",500.00,119
21429,"47101408","72556484",3000.00,244
21430,"47101408","87775215",600.00,813
21431,"47101408","47683626",2900.00,285
21432,"47101408","91497616",200.00,935
21433,"47101408","68387461",500.00,769
21434,"47101408","07901903",1600.00,993
21435,"47101408","50185867",500.00,610
21436,"47101408","37308985",100.00,1018
21437,"47101408","32035886",100.00,214
21438,"47101408","80048665",400.00,963
21439,"47101408","30728046",100.00,127
21440,"47101408","96102525",400.00,694
21441,"47101408","26687537",2000.00,1042
21442,"47101408","30885476",2000.00,79
21443,"47101408","42436584",300.00,216
21444,"47101408","74346088",700.00,797
21445,"47101408","69008866",3000.00,286
21446,"47101408","90625494",2500.00,990
21447,"47101408","70166708",100.00,1042
21448,"47101408","62092888",800.00,191
21449,"47101408","16753883",2200.00,780
21450,"47101408","16240908",20800.00,275
21451,"47101408","87971488",1000.00,987
21452,"47101408","07634247",1500.00,61
21453,"47101408","08526544",900.00,293
21454,"47101408","65228535",15000.00,235
21455,"47101408","12575562",400.00,243
21456,"47101408","87971488",500.00,464
21457,"47101408","57403166",29400.00,539
21458,"47101408","73140807",300.00,254
21459,"47101408","72383095",200.00,605
21460,"47101408","56775103",2600.00,211
21461,"47101408","13141087",200.00,193
21462,"47101408","28317637",2800.00,281
21463,"47101408","82097999",100.00,775
21464,"47101408","87775215",600.00,983
21465,"47101408","71979055",2900.00,541
21466,"47101408","25556386",1300.00,708
21467,"47101408","32787299",100.00,865
21468,"47101408","97861742",300.00,154
21469,"47101408","07270733",600.00,123
21470,"47101408","18728463",2600.00,105
21471,"47101408","26687537",2300.00,105
21472,"47101408","35264581",700.00,162
21473,"47101408","92747083",400.00,447
21474,"47101408","18566572",1000.00,699
21475,"47101408","79089901",100.00,103
21476,"47101408","83370583",500.00,370
21477,"47101408","75563727",100.00,492
21478,"47101408","37308985",100.00,300
21479,"47101408","17558317",2900.00,972
21480,"47101408","71979055",2600.00,913
21481,"47101408","10570592",200.00,601
21482,"47101408","97739173",500.00,214
21483,"47101408","21227574",12700.00,217
21484,"47101408","78961459",1100.00,394
21485,"47101408","35264581",600.00,269
21486,"47101408","06818112",1900.00,114
21487,"47101408","98234974",13000.00,715
21488,"47101408","18728463",2700.00,184
21489,"47101408","07901903",1600.00,726
21490,"47101408","78979095",500.00,1027
21491,"47101408","44769200",1800.00,906
21492,"47101408","22097220",2800.00,402
21493,"47101408","38840994",100.00,243
21494,"47101408","12388090",200.00,959
21495,"47101408","36231783",100.00,1015
21496,"47101408","32035886",100.00,148
21497,"47101408","30742311",400.00,648
21498,"47101408","00435578",1300.00,744
21499,"47101408","48966946",500.00,726
21500,"47101408","86728778",100.00,352
21501,"47101408","22321899",3700.00,529
21502,"47101408","91497616",200.00,541
21503,"47101408","96593904",2100.00,70
21504,"47101408","35551614",100.00,674
21505,"47101408","90152735",100.00,113
21506,"47101408","22969840",200.00,494
21507,"47101408","83016315",400.00,79
21508,"47101408","00435578",1300.00,866
21509,"47101408","66238574",3100.00,1043
21510,"47101408","01297845",100.00,565
21511,"47101408","35351479",2500.00,649
21512,"47101408","93702683",3700.00,502
21513,"47101408","71498611",1700.00,510
21514,"47101408","75563727",100.00,996
21515,"47101408","79089901",100.00,401
21516,"47101408","10570592",300.00,965
21517,"47101408","99410741",400.00,574
21518,"47101408","09832887",100.00,927
21519,"47101408","54547971",6200.00,864
21520,"47582693","77701200",2000.00,488
21521,"47582693","01980765",1200.00,798
21522,"47582693","99645480",100.00,476
21523,"47582693","07634247",1500.00,936
21524,"47582693","32035886",100.00,203
21525,"47582693","71971316",1200.00,158
21526,"47582693","10099059",400.00,131
21527,"47582693","50929647",300.00,133
21528,"47582693","76644106",2800.00,222
21529,"47582693","78320463",3300.00,662
21530,"47582693","18740864",100.00,595
21531,"47582693","29557077",600.00,938
21532,"47582693","61662963",2200.00,854
21533,"47582693","09583482",2800.00,409
21534,"47582693","74752529",800.00,431
21535,"47582693","15374874",400.00,878
21536,"47582693","47553014",100.00,51
21537,"47582693","10570592",200.00,568
21538,"47582693","38285503",2300.00,638
21539,"47582693","35812670",200.00,437
21540,"47582693","14716857",7500.00,221
21541,"47582693","84705205",5800.00,743
21542,"47582693","09196777",500.00,1005
21543,"47582693","54634663",800.00,745
21544,"47582693","18740864",100.00,659
21545,"47582693","56623995",200.00,1012
21546,"47582693","67898694",200.00,1035
21547,"47582693","52401521",10000.00,87
21548,"47582693","90377459",100.00,281
21549,"47582693","18024248",1800.00,94
21550,"47582693","97861742",300.00,579
21551,"47582693","72394227",100.00,561
21552,"47582693","56629388",200.00,1021
21553,"47582693","05831819",100.00,370
21554,"47582693","10576383",400.00,738
21555,"47582693","12448136",4800.00,532
21556,"47582693","35264581",700.00,397
21557,"47582693","29345092",300.00,339
21558,"47582693","41273847",3900.00,453
21559,"47582693","61367643",100.00,197
21560,"47582693","58812137",100.00,579
21561,"47582693","81756179",200.00,256
21562,"47582693","88753260",10900.00,492
21563,"47582693","02823170",4300.00,641
21564,"47582693","21429110",2700.00,682
21565,"47582693","30158366",100.00,435
21566,"47582693","06729990",7000.00,79
21567,"47582693","16090908",100.00,1040
21568,"47582693","73863413",200.00,917
21569,"47582693","75345555",5000.00,412
21570,"47582693","96593904",1800.00,262
21571,"47582693","72374753",3400.00,1026
21572,"47582693","61662963",2100.00,291
21573,"47582693","05917225",2200.00,329
21574,"47582693","83370583",500.00,721
21575,"47582693","09510312",200.00,570
21576,"47582693","26687537",2200.00,637
21577,"47582693","37338124",1000.00,427
21578,"47582693","01540956",600.00,175
21579,"47582693","17758595",400.00,543
21580,"47582693","93494928",3500.00,141
21581,"47582693","25556386",1300.00,1026
21582,"47582693","45657579",1600.00,658
21583,"47582693","62682989",19300.00,163
21584,"47582693","13718431",700.00,792
21585,"47582693","30742311",500.00,421
21586,"47582693","53551839",100.00,681
21587,"47582693","14972279",300.00,90
21588,"47582693","37308985",100.00,358
21589,"47582693","61510041",100.00,470
21590,"47582693","28538251",100.00,226
21591,"47582693","05334035",200.00,671
21592,"47582693","78320463",3500.00,627
21593,"47582693","47553014",100.00,72
21594,"47582693","79978790",6700.00,432
21595,"47582693","77736262",1400.00,894
21596,"47582693","07672593",300.00,124
21597,"47582693","29557077",600.00,888
21598,"47582693","39823450",2900.00,1018
21599,"47646414","16753883",2200.00,377
21600,"47646414","85132217",700.00,780
21601,"47646414","56722344",200.00,721
21602,"47646414","09583482",2800.00,216
21603,"47646414","17566185",100.00,869
21604,"47646414","21227574",16700.00,645
21605,"47646414","96917555",100.00,570
21606,"47646414","62043515",3400.00,864
21607,"47646414","80388981",500.00,559
21608,"47646414","46164955",16600.00,156
21609,"47646414","63440831",400.00,55
21610,"47646414","40603163",800.00,754
21611,"47646414","20514014",100.00,557
21612,"47646414","85320121",1400.00,475
21613,"47646414","33046464",400.00,652
21614,"47646414","75329037",100.00,785
21615,"47646414","29219319",2100.00,919
21616,"47646414","29557077",600.00,190
21617,"47646414","28609087",200.00,144
21618,"47646414","22097220",2800.00,103
21619,"47646414","37295260",2500.00,1032
21620,"47646414","94196727",6400.00,800
21621,"47646414","29219319",2100.00,857
21622,"47646414","03356886",200.00,834
21623,"47646414","65569635",4000.00,550
21624,"47646414","35575298",100.00,200
21625,"47646414","45377076",2100.00,298
21626,"47646414","04216175",1300.00,843
21627,"47646414","37338124",1200.00,273
21628,"47646414","61662963",2500.00,783
21629,"47646414","57503414",1100.00,1047
21630,"47646414","81415657",600.00,837
21631,"47646414","81415657",600.00,996
21632,"47646414","36231783",100.00,419
21633,"47646414","12660194",100.00,56
21634,"47646414","31227216",700.00,974
21635,"47646414","54634663",800.00,654
21636,"47646414","90625494",2500.00,299
21637,"47646414","99645480",100.00,484
21638,"47646414","28427073",100.00,474
21639,"47646414","25808537",300.00,869
21640,"47646414","89639081",2500.00,874
21641,"47646414","15492573",100.00,711
21642,"47646414","98046763",4100.00,883
21643,"47646414","73140807",400.00,234
21644,"47646414","76644106",2800.00,471
21645,"47646414","22969840",200.00,601
21646,"47646414","09583482",2100.00,546
21647,"47646414","15015458",400.00,878
21648,"47646414","79978790",6300.00,702
21649,"47646414","32787299",100.00,826
21650,"47646414","66238574",2000.00,974
21651,"47646414","90152297",200.00,344
21652,"47646414","90152735",100.00,746
21653,"47646414","41273847",3900.00,650
21654,"47646414","96733645",400.00,963
21655,"47646414","12575562",400.00,815
21656,"47646414","61367643",100.00,136
21657,"47646414","53121477",100.00,185
21658,"47646414","00435578",1300.00,470
21659,"47646414","38250360",100.00,745
21660,"47646414","94130244",300.00,264
21661,"47646414","72374753",3400.00,1036
21662,"47646414","32787299",100.00,340
21663,"47646414","26697396",100.00,542
21664,"47646414","65181648",2200.00,642
21665,"47646414","03356886",400.00,534
21666,"47646414","00289289",600.00,694
21667,"47646414","73863413",200.00,818
21668,"47646414","35496015",1300.00,958
21669,"47646414","07869910",8000.00,286
21670,"47646414","81734598",3500.00,508
21671,"47646414","79864260",100.00,633
21672,"47646414","33101783",800.00,592
21673,"47673534","32857966",700.00,1012
21674,"47673534","83370583",500.00,233
21675,"47673534","21931511",2300.00,80
21676,"47673534","75329037",100.00,652
21677,"47673534","56851760",400.00,970
21678,"47673534","37295260",2400.00,846
21679,"47673534","00435578",800.00,270
21680,"47673534","36913810",100.00,764
21681,"47673534","11668732",100.00,960
21682,"47673534","96102525",400.00,460
21683,"47673534","61367643",100.00,367
21684,"47673534","28317637",3200.00,407
21685,"47673534","42462441",300.00,885
21686,"47673534","22097220",2800.00,153
21687,"47673534","57503414",1100.00,61
21688,"47673534","94713081",3000.00,795
21689,"47673534","89639081",2500.00,745
21690,"47673534","79864260",100.00,289
21691,"47673534","56629388",200.00,162
21692,"47673534","29436733",7600.00,893
21693,"47673534","42339391",300.00,929
21694,"47673534","08526544",800.00,916
21695,"47673534","75283645",300.00,745
21696,"47673534","68159587",4000.00,926
21697,"47673534","98847493",100.00,348
21698,"47673534","09510312",200.00,912
21699,"47673534","70166708",100.00,465
21700,"47673534","03999315",500.00,541
21701,"47673534","60211891",4500.00,261
21702,"47673534","32138745",3000.00,632
21703,"47673534","87225156",800.00,327
21704,"47673534","18814949",5900.00,689
21705,"47673534","99529223",800.00,413
21706,"47673534","21931511",2400.00,952
21707,"47673534","53843426",4200.00,468
21708,"47673534","21931511",1700.00,437
21709,"47673534","99486328",800.00,732
21710,"47673534","09121552",2600.00,300
21711,"47673534","58353204",800.00,255
21712,"47673534","22969840",200.00,324
21713,"47673534","21172421",100.00,805
21714,"47673534","32035886",100.00,1006
21715,"47673534","30728046",100.00,565
21716,"47673534","12517517",2400.00,757
21717,"47673534","83016315",400.00,1042
21718,"47673534","81756179",300.00,887
21719,"47673534","69467853",100.00,261
21720,"47673534","07849494",2900.00,594
21721,"47673534","96102525",300.00,137
21722,"47673534","32035886",100.00,854
21723,"47673534","77736262",1400.00,807
21724,"47673534","14716857",7500.00,427
21725,"47673534","07507864",200.00,661
21726,"47673534","71286543",400.00,977
21727,"47673534","15015458",400.00,852
21728,"47673534","42462441",300.00,278
21729,"47673534","50929647",300.00,787
21730,"47673534","17758595",400.00,1049
21731,"47673534","00965138",1200.00,835
21732,"47673534","10099059",400.00,979
21733,"47673534","30885476",1800.00,342
21734,"47673534","32138745",3400.00,721
21735,"47673534","14282218",9400.00,531
21736,"47673534","86282117",3100.00,443
21737,"47673534","68137358",600.00,571
21738,"47673534","12448136",4800.00,475
21739,"47673534","56623995",400.00,616
21740,"47673534","42169044",100.00,604
21741,"47673534","00965138",1200.00,122
21742,"47673534","74252722",600.00,750
21743,"47673534","63440831",300.00,335
21744,"47673534","14282218",9400.00,375
21745,"47673534","87529405",22900.00,820
21746,"47673534","42091325",2500.00,924
21747,"47673534","18024248",1800.00,110
21748,"47904931","18728463",2700.00,729
21749,"47904931","16753883",2200.00,266
21750,"47904931","32035886",100.00,94
21751,"47904931","52401521",10100.00,623
21752,"47904931","73793389",100.00,782
21753,"47904931","56306997",100.00,990
21754,"47904931","28688676",8700.00,557
21755,"47904931","93702683",3400.00,765
21756,"47904931","35351479",2700.00,105
21757,"47904931","72909480",400.00,182
21758,"47904931","77701200",2000.00,544
21759,"47904931","22162965",100.00,123
21760,"47904931","08135295",600.00,937
21761,"47904931","74752529",700.00,264
21762,"47904931","37338124",1100.00,458
21763,"47904931","34999379",200.00,451
21764,"47904931","00475894",100.00,831
21765,"47904931","37816686",100.00,754
21766,"47904931","40181935",1900.00,226
21767,"47904931","74752529",600.00,820
21768,"47904931","17558317",2900.00,370
21769,"47904931","97739173",500.00,342
21770,"47904931","00435578",1200.00,552
21771,"47904931","14282218",9400.00,683
21772,"47904931","89949389",2800.00,709
21773,"47904931","42436584",300.00,446
21774,"47904931","79089901",100.00,53
21775,"47904931","52401521",10200.00,878
21776,"47904931","19175900",100.00,182
21777,"47904931","05334035",200.00,227
21778,"47904931","13209423",200.00,538
21779,"47904931","68139880",3400.00,959
21780,"47904931","35812670",200.00,131
21781,"47904931","31726318",4100.00,731
21782,"47904931","58812137",100.00,211
21783,"47904931","86028436",100.00,811
21784,"47904931","16240908",23000.00,373
21785,"47904931","93494928",3500.00,385
21786,"47904931","42235350",1000.00,754
21787,"47904931","26697396",100.00,568
21788,"47904931","37135391",1400.00,525
21789,"47904931","59476001",100.00,875
21790,"47904931","45657579",900.00,748
21791,"47904931","09046318",3000.00,68
21792,"47904931","71979055",2900.00,1045
21793,"47904931","15492573",100.00,974
21794,"47904931","08526544",1200.00,682
21795,"47904931","04308421",200.00,441
21796,"47904931","00289289",600.00,110
21797,"47904931","36231783",100.00,178
21798,"47904931","68387461",500.00,511
21799,"47904931","75283645",300.00,969
21800,"47904931","16879290",100.00,262
21801,"47904931","20513739",3000.00,354
21802,"47904931","96423126",1100.00,935
21803,"47904931","99645480",100.00,566
21804,"47904931","48586340",23600.00,972
21805,"47904931","21130263",400.00,113
21806,"47904931","51019678",600.00,599
21807,"47904931","45176955",600.00,606
21808,"47904931","14366125",200.00,182
21809,"47904931","90377459",100.00,1045
21810,"47904931","12201654",1100.00,629
21811,"47904931","13419256",400.00,958
21812,"47904931","70993218",200.00,857
21813,"47904931","08883684",100.00,358
21814,"47904931","65228535",15000.00,173
21815,"47904931","61070189",2600.00,739
21816,"47904931","90377459",100.00,129
21817,"47904931","18728463",2600.00,377
21818,"47904931","33744231",400.00,447
21819,"47904931","21172421",100.00,54
21820,"47904931","11496211",2000.00,882
21821,"47904931","75345555",5000.00,198
21822,"47904931","90377459",100.00,296
21823,"47904931","28427073",100.00,835
21824,"47904931","31227216",600.00,236
21825,"47904931","53121477",100.00,627
21826,"47904931","30158366",100.00,377
21827,"47904931","54547971",6200.00,956
21828,"47904931","29345092",300.00,597
21829,"47904931","71016525",2700.00,67
21830,"47904931","32787299",100.00,494
21831,"47904931","50119651",400.00,220
21832,"47904931","73793389",100.00,570
21833,"47904931","09832887",100.00,140
21834,"47904931","38250360",100.00,941
21835,"48022426","03561597",100.00,233
21836,"48022426","89038526",600.00,295
21837,"48022426","59476001",100.00,726
21838,"48022426","28119557",2400.00,696
21839,"48022426","83370583",500.00,250
21840,"48022426","56792612",100.00,114
21841,"48022426","59302158",3500.00,771
21842,"48022426","75329037",100.00,465
21843,"48022426","09335534",1800.00,960
21844,"48022426","93702683",3600.00,358
21845,"48022426","96917555",100.00,858
21846,"48022426","70166708",100.00,168
21847,"48022426","79089901",100.00,215
21848,"48022426","61586053",2700.00,521
21849,"48022426","51642594",100.00,912
21850,"48022426","72374753",3400.00,947
21851,"48022426","42091325",2500.00,948
21852,"48022426","12517517",2400.00,850
21853,"48022426","22969840",200.00,359
21854,"48022426","87971488",1100.00,194
21855,"48022426","73793389",100.00,844
21856,"48022426","15492573",100.00,590
21857,"48022426","96733645",300.00,368
21858,"48022426","08526544",1500.00,1019
21859,"48022426","12201654",1100.00,941
21860,"48022426","14942603",200.00,599
21861,"48022426","35935572",100.00,121
21862,"48022426","97861742",300.00,760
21863,"48022426","85132217",700.00,388
21864,"48022426","35351479",3000.00,611
21865,"48022426","40603163",800.00,839
21866,"48022426","10752378",25000.00,315
21867,"48022426","30728046",100.00,1009
21868,"48022426","11003626",400.00,52
21869,"48022426","69008866",3000.00,180
21870,"48022426","96733645",400.00,696
21871,"48022426","67187530",3000.00,889
21872,"48022426","78461803",200.00,308
21873,"48022426","33744231",300.00,824
21874,"48022426","17558317",2900.00,148
21875,"48022426","56629388",200.00,219
21876,"48022426","96356822",100.00,602
21877,"48022426","56792612",100.00,304
21878,"48022426","17566185",100.00,664
21879,"48022426","11496211",2500.00,359
21880,"48022426","13009833",2000.00,752
21881,"48022426","03356886",400.00,636
21882,"48022426","06818112",1900.00,872
21883,"48022426","39349722",3900.00,402
21884,"48022426","39823450",2900.00,344
21885,"48022426","80388981",500.00,466
21886,"48022426","96733645",300.00,248
21887,"48022426","53100814",2100.00,793
21888,"48022426","63440831",400.00,173
21889,"48022426","28898923",100.00,434
21890,"48022426","53121477",100.00,601
21891,"48022426","05917225",2200.00,653
21892,"48022426","50992979",900.00,414
21893,"48022426","21831063",1600.00,62
21894,"48022426","50185867",500.00,1017
21895,"48022426","80801586",2300.00,848
21896,"48022426","77337818",200.00,141
21897,"48022426","73197857",100.00,113
21898,"48022426","17558317",2900.00,92
21899,"48022426","35351479",2800.00,72
21900,"48022426","96356822",100.00,1034
21901,"48022426","75863473",100.00,904
21902,"48022426","27415205",200.00,371
21903,"48022426","09335534",1700.00,90
21904,"48022426","72160068",100.00,290
21905,"48022426","91306093",3500.00,128
21906,"48022426","84705205",7000.00,721
21907,"48022426","77736262",1400.00,172
21908,"48022426","09832887",100.00,649
21909,"48022426","01297845",100.00,679
21910,"48022426","97969689",300.00,400
21911,"48022426","33704923",2000.00,911
21912,"48022426","97861742",300.00,307
21913,"48022426","65228535",15000.00,752
21914,"48022426","89889098",100.00,789
21915,"48022426","70823176",16200.00,641
21916,"48022426","87226012",300.00,787
21917,"48022426","60597444",100.00,962
21918,"48022426","96356822",100.00,401
21919,"48022426","79864260",100.00,69
21920,"48662311","91497616",200.00,91
21921,"48662311","20514014",100.00,200
21922,"48662311","26697396",100.00,677
21923,"48662311","14282218",9400.00,734
21924,"48662311","72556484",3000.00,592
21925,"48662311","73863413",200.00,708
21926,"48662311","96356822",100.00,713
21927,"48662311","20863865",100.00,392
21928,"48662311","35594597",200.00,771
21929,"48662311","89639081",2500.00,631
21930,"48662311","08181586",900.00,792
21931,"48662311","80388981",500.00,1018
21932,"48662311","06789850",12700.00,663
21933,"48662311","58800797",100.00,211
21934,"48662311","32868828",1900.00,1020
21935,"48662311","14942603",200.00,414
21936,"48662311","33273328",100.00,960
21937,"48662311","07672593",300.00,508
21938,"48662311","67898694",200.00,613
21939,"48662311","05334035",200.00,493
21940,"48662311","17566185",100.00,573
21941,"48662311","75563727",100.00,336
21942,"48662311","54038913",600.00,914
21943,"48662311","46020613",1200.00,513
21944,"48662311","78979095",600.00,773
21945,"48662311","72160068",100.00,276
21946,"48662311","82097999",100.00,1011
21947,"48662311","12981052",2400.00,177
21948,"48662311","96423126",1100.00,804
21949,"48662311","12448136",4300.00,440
21950,"48662311","10099059",400.00,738
21951,"48662311","29958838",500.00,319
21952,"48662311","25487660",2900.00,334
21953,"48662311","20776478",1600.00,664
21954,"48662311","00475894",100.00,266
21955,"48662311","13141087",200.00,289
21956,"48662311","98847493",100.00,598
21957,"48662311","90825067",200.00,71
21958,"48662311","42235350",800.00,515
21959,"48662311","20776478",2500.00,309
21960,"48662311","14665841",900.00,953
21961,"48662311","13419256",400.00,787
21962,"48662311","36913810",100.00,1027
21963,"48662311","89788677",1200.00,726
21964,"48662311","25487660",2900.00,497
21965,"48662311","90377459",100.00,257
21966,"48662311","85225343",100.00,744
21967,"48662311","99990728",600.00,901
21968,"48662311","58800797",100.00,224
21969,"48662311","21472420",200.00,367
21970,"48662311","95690391",1000.00,112
21971,"48662311","82097999",100.00,408
21972,"48662311","53826716",3100.00,658
21973,"48662311","98234974",13000.00,1016
21974,"48662311","50806024",1100.00,56
21975,"48662311","25808537",300.00,183
21976,"48662311","91744214",300.00,698
21977,"48662311","07774584",3800.00,891
21978,"48662311","32787299",100.00,313
21979,"48662311","72374753",3400.00,841
21980,"48662311","29476249",1200.00,215
21981,"48662311","67898694",200.00,503
21982,"48662311","51019678",800.00,822
21983,"48662311","32614537",7200.00,549
21984,"48662311","09233013",5400.00,233
21985,"48662311","92274302",500.00,465
21986,"48662311","99990728",600.00,578
21987,"48662311","71691040",100.00,446
21988,"48662311","70823176",17600.00,445
21989,"48662311","72160068",100.00,836
21990,"48662311","28270233",2900.00,799
21991,"48662311","83131979",2900.00,435
21992,"48662311","78406989",1200.00,731
21993,"48662311","13419256",400.00,299
21994,"48662311","38840994",100.00,251
21995,"48662311","88447167",100.00,309
21996,"48662311","67834855",2800.00,744
21997,"48662311","01980765",1200.00,741
21998,"48662311","32035886",100.00,427
21999,"48662311","28754377",400.00,859
22000,"48662311","88753260",10800.00,968
22001,"48662311","42462441",300.00,211
22002,"48662311","55177213",100.00,101
22003,"48662311","84374605",400.00,823
22004,"48662311","94130244",400.00,763
22005,"48662311","07507864",200.00,295
22006,"48662311","18566572",1000.00,135
22007,"49114863","30742311",400.00,744
22008,"49114863","84705205",5900.00,263
22009,"49114863","08593410",2700.00,1032
22010,"49114863","79864260",100.00,325
22011,"49114863","38250360",100.00,477
