transaction_id	company_id	material_id	quantity	price_per_unit	discount_rate	total_price	transaction_date	notes
81756163	72712503	79089901	22	100	0	2200	2025-01-18	
99628242	37069266	29958838	64	600	5	36480	2023-12-25	Volume rebate - small percentage off (5%)
65752876	91693549	05334035	62	200	6	11660	2025-03-26	Promotional offer - negotiated discount (6%) due to order size
00355894	42107607	83016315	38	500	4	18240	2024-06-23	Seasonal discount - small percentage off (4%)
04984377	25045213	13903144	40	100	3	3880	2024-07-16	Bulk order discount - small percentage off (3%)
22516358	27824866	08181586	491	900	0	441900	2022-01-22	
61436727	28130798	57403166	258	29400	0	7585200	2019-04-13	
98822024	16121323	64606833	310	5600	0	1736000	2020-07-26	
52720669	39339185	29345092	495	300	0	148500	2022-05-16	
41577980	45843534	60291817	24	100	0	2400	2024-11-27	
22417243	95198207	21931511	443	2300	0	1018900	2019-04-05	
87656542	81706032	56623995	128	300	0	38400	2018-05-26	
18070637	71854930	25529407	28	1300	1	36040	2019-03-22	Seasonal discount - small percentage off (1%)
90840889	37296105	71286543	414	400	1	163940	2023-01-16	Special pricing for repeat client - small percentage off (1%)
73224042	87125905	06789850	167	12700	6	1993650	2019-04-27	Promotional offer - negotiated discount (6%) due to order size
28011760	59866571	64606833	403	5600	6	2121390	2018-10-28	Bulk order discount - negotiated discount (6%) due to order size
04165025	14835163	91744214	249	300	17	62000	2023-03-29	Promotional offer - significant discount (17%) for promotional/clearance
54128829	68834951	49684848	50	3100	8	142600	2020-11-26	End-of-quarter promotion - negotiated discount (8%) due to order size
40519182	06501122	74729660	235	600	4	135360	2022-04-11	Bulk order discount - small percentage off (4%)
56372795	49779213	98046763	312	4400	7	1276700	2022-09-04	Special pricing for repeat client - negotiated discount (7%) due to order size
26548170	94036305	45667651	88	100	12	7740	2022-09-20	Promotional offer - significant discount (12%) for promotional/clearance
27220567	63543334	88231132	207	500	11	92120	2018-06-21	Contractual rebate - significant discount (11%) for promotional/clearance
89059797	46313881	98847493	132	100	0	13200	2023-03-12	
80173704	79399208	88834863	236	4300	2	994500	2019-05-17	Bulk order discount - small percentage off (2%)
90008385	37422691	48586340	213	14500	6	2903190	1952-06-09	Promotional offer - negotiated discount (6%) due to order size
63886328	83852408	94427530	82	100	20	6560	2023-06-22	Seasonal discount - significant discount (20%) for promotional/clearance
52400479	38539694	55177213	147	100	0	14700	1960-04-22	
07562455	11061702	37308985	419	100	3	40640	2018-03-12	Promotional offer - small percentage off (3%)
27093485	25045213	90152297	457	200	2	89570	2020-04-25	Clearance sale - small percentage off (2%)
76866403	80701981	14366125	295	200	10	200	2019-10-09	Special pricing for repeat client - negotiated discount (10%) due to order size
99790921	00901493	38250360	156	100	15	13260	2024-10-25	Clearance sale - significant discount (15%) for promotional/clearance
36390824	53344361	51220073	325	21200	0	6890000	2021-09-24	
37463756	75543358	81030736	381	2400	0	914400	2025-04-04	
63985317	83369775	61367643	89	100	0	8900	2021-05-18	
51086502	03028108	92953551	57	800	10	41040	2019-12-19	Loyal customer - negotiated discount (10%) due to order size
69728895	28125205	28119557	247	2300	18	465840	2019-03-01	Special pricing for repeat client - significant discount (18%) for promotional/clearance
62269993	27941739	94713081	430	3000	5	1225500	2019-12-06	Special pricing for repeat client - small percentage off (5%)
20385175	89840181	71182864	244	100	0	24400	2019-02-16	
17660228	53322556	28317637	444	2500	0	1110000	2018-05-24	
37532016	10263726	85125977	292	3800	0	1109600	2020-05-26	
14515420	37296105	16176152	290	100	3	28130	2024-12-13	Clearance sale - small percentage off (3%)
65183379	11061702	85225343	311	100	6	29230	2025-03-16	Volume rebate - negotiated discount (6%) due to order size
72351571	97277434	03561597	299	100	6	28110	2019-11-26	Promotional offer - negotiated discount (6%) due to order size
26742436	72852573	86637649	177	1600	0	283200	2019-03-06	
04127199	70973120	21931511	158	1900	0	300200	2024-04-01	
23388895	71854930	70993218	268	200	11	47700	2020-11-01	Clearance sale - significant discount (11%) for promotional/clearance
37478179	74512157	93702683	355	4000	13	1235400	2019-04-30	Volume rebate - significant discount (13%) for promotional/clearance
19749794	24840141	02614124	289	300	0	86700	2024-12-16	
96464203	15984815	36553958	325	900	0	292500	2018-10-20	
30704460	22545149	41273847	324	4100	9	1208840	2021-10-18	End-of-quarter promotion - negotiated discount (9%) due to order size
55093702	39339185	83926371	490	500	3	237650	2023-03-19	Clearance sale - small percentage off (3%)
92065664	97568239	18024248	128	1800	0	230400	2022-08-28	
00255399	49131016	36231783	333	100	0	33300	2018-02-07	
22245378	23632696	28754377	466	400	6	175220	2018-08-10	Special pricing for repeat client - negotiated discount (6%) due to order size
70754680	23413866	13556182	395	100	4	37920	2018-10-27	Special pricing for repeat client - small percentage off (4%)
35597358	80017138	45667651	288	100	0	28800	2019-03-25	
57251556	52471528	73793389	448	100	5	42560	2018-04-13	Clearance sale - small percentage off (5%)
16624894	75732744	90152735	85	100	5	8080	1971-02-04	Special pricing for repeat client - small percentage off (5%)
88988209	85896552	35650176	146	200	0	29200	2022-05-18	
54419765	00750927	35551614	398	100	4	38210	2021-07-19	Loyal customer - small percentage off (4%)
40799906	91448366	98046763	366	4200	0	1537200	2021-04-10	
70469888	17161740	34999379	119	200	0	23800	2020-12-03	
98807384	36999131	45540424	383	100	2	37530	2023-06-19	Early payment discount - small percentage off (2%)
27846686	78160387	30742311	271	400	10	97560	2019-08-28	Promotional offer - negotiated discount (10%) due to order size
95586443	72764896	90152735	264	100	0	26400	2021-04-10	
47782294	40651351	97854904	308	100	0	30800	2024-02-02	
30627389	07266080	53843426	31	4700	0	145700	2018-09-26	
52988401	53445016	13903144	30	100	0	3000	2021-02-17	
49258389	42271016	08593410	40	2400	10	86400	2019-09-19	Volume rebate - negotiated discount (10%) due to order size
87782601	07823394	98234974	453	13000	1	5830110	2018-12-04	Contractual rebate - small percentage off (1%)
99526038	47646414	79864260	190	100	0	19000	2025-06-27	
15537945	31230905	15374874	35	400	3	13580	2020-08-30	Early payment discount - small percentage off (3%)
16579766	66887919	28427073	51	100	3	4950	2023-09-02	End-of-quarter promotion - small percentage off (3%)
10903806	25562291	35551614	251	100	1	24850	2020-06-09	Early payment discount - small percentage off (1%)
90766861	34823107	08135295	44	900	5	37620	2021-08-08	Contractual rebate - small percentage off (5%)
26672598	16590524	01297845	26	100	0	2600	2021-11-05	
32038221	99215318	07270733	37	500	3	17940	2024-11-03	Special pricing for repeat client - small percentage off (3%)
90279122	64099642	31227216	250	600	2	147000	1975-05-05	Loyal customer - small percentage off (2%)
97980480	87184668	28538251	246	100	3	23860	2022-02-18	Volume rebate - small percentage off (3%)
00547039	52060931	09335534	424	1900	1	1900	2020-10-19	Special pricing for repeat client - small percentage off (1%)
79259580	92180085	54193837	72	2800	3	195550	2020-06-29	End-of-quarter promotion - small percentage off (3%)
88471528	81344051	87775215	284	600	12	149950	2021-11-29	Volume rebate - significant discount (12%) for promotional/clearance
34313178	31025923	04308421	180	300	0	54000	2020-07-04	
34084222	89258592	31568532	87	100	2	8530	1956-01-04	Special pricing for repeat client - small percentage off (2%)
76445165	75242397	33744231	407	300	10	109890	2018-02-12	Loyal customer - negotiated discount (10%) due to order size
54510614	34927412	96102525	56	400	1	22180	2021-07-11	Seasonal discount - small percentage off (1%)
97631610	11106966	10570592	150	200	3	29100	2022-04-10	Volume rebate - small percentage off (3%)
10266798	02657876	73863413	374	200	0	74800	2020-04-02	
54915860	26215360	79978790	86	6300	4	520130	2018-01-06	Loyal customer - small percentage off (4%)
22041975	10733311	79254563	63	700	0	44100	2022-04-01	
95210037	77261495	29557077	442	600	12	233380	2019-11-06	Volume rebate - significant discount (12%) for promotional/clearance
89823939	36331246	60211891	283	4800	3	1317650	2018-04-07	Seasonal discount - small percentage off (3%)
06791191	85928774	45377076	450	2100	2	926100	2024-03-29	Early payment discount - small percentage off (2%)
77691083	90071753	67898694	131	200	6	24630	2024-12-16	Special pricing for repeat client - negotiated discount (6%) due to order size
04720620	24516189	09528530	167	4800	0	801600	2024-08-02	
90418862	46447415	83131979	220	2900	0	638000	2020-07-12	
07592998	37933554	96102525	239	400	6	89860	2024-07-15	Special pricing for repeat client - negotiated discount (6%) due to order size
52551610	10894779	62820592	319	200	0	63800	2023-04-02	
50999395	83347386	72160068	239	100	6	22470	2024-12-11	End-of-quarter promotion - negotiated discount (6%) due to order size
86605443	60712566	74045292	398	2100	19	677000	2022-07-25	End-of-quarter promotion - significant discount (19%) for promotional/clearance
07529949	31914960	84374605	191	400	0	76400	2021-08-10	
85944666	60712566	71498611	296	2300	17	565060	2022-02-13	Bulk order discount - significant discount (17%) for promotional/clearance
65820197	26010819	67005685	136	400	8	50050	2020-11-14	Volume rebate - negotiated discount (8%) due to order size
53832341	10898197	40181935	486	1900	1	914170	2019-12-30	Clearance sale - small percentage off (1%)
12255275	02293392	73140807	408	400	0	163200	2025-02-27	
89936956	53548608	75345555	298	5000	2	1460200	2021-09-07	End-of-quarter promotion - small percentage off (2%)
31628176	47673534	75283645	254	300	0	76200	2021-07-02	
59982804	28130798	32329237	359	2300	0	825700	2022-03-12	
98105723	28130798	98046763	423	4100	2	1699610	2018-05-14	Clearance sale - small percentage off (2%)
87355379	10894779	15374874	419	400	6	157540	2021-12-19	Loyal customer - negotiated discount (6%) due to order size
22978625	44970299	18740864	212	200	3	41130	2021-12-25	Promotional offer - small percentage off (3%)
39578381	02839947	53826716	234	3100	10	652860	2020-12-05	Early payment discount - negotiated discount (10%) due to order size
74461366	70973120	86637649	242	1600	2	379460	2020-01-17	Loyal customer - small percentage off (2%)
54824521	88922778	98748972	112	2300	0	257600	2023-11-09	
54573069	20613386	18814949	149	5200	9	705070	2022-06-27	Bulk order discount - negotiated discount (9%) due to order size
03537858	11596582	24941004	160	300	0	300	2018-10-02	
91639466	02747360	35264581	242	700	0	169400	2019-11-17	
91712470	80569878	30158366	442	100	0	44200	2021-07-17	
28550152	72053441	94566031	488	7100	0	3464800	2019-11-18	
23660779	68082877	51642594	261	100	0	26100	2025-04-04	
52908178	43977467	53659899	52	600	5	29640	2020-05-22	Promotional offer - small percentage off (5%)
64509667	42742228	89788677	387	1000	0	387000	1972-08-14	
18719260	70524637	33046464	208	400	0	83200	2020-11-11	
51010143	11596582	33101783	147	800	4	112900	2020-06-18	Promotional offer - small percentage off (4%)
22409742	33413890	98046763	128	4600	3	571140	2020-04-29	Seasonal discount - small percentage off (3%)
97952180	22836432	96593904	321	2000	15	545700	2021-02-19	Contractual rebate - significant discount (15%) for promotional/clearance
62338490	78160387	35833156	180	2900	2	511560	2024-08-14	Loyal customer - small percentage off (2%)
08234844	26010819	41273847	333	3800	0	1265400	2018-07-11	
78324310	67831837	35503389	306	2100	4	616900	2019-04-24	Volume rebate - small percentage off (4%)
72917950	40032870	59302158	477	3500	0	1669500	2021-06-16	
74194549	05710288	99646175	306	700	0	214200	2019-04-22	
62229492	32607810	59485107	72	900	0	64800	2022-07-31	
00160295	17161740	45667651	64	100	11	5700	2018-03-03	Contractual rebate - significant discount (11%) for promotional/clearance
32859712	02839947	74593961	110	1800	0	198000	2018-11-15	
24976190	13487417	56851760	100	400	18	32800	2023-08-23	Special pricing for repeat client - significant discount (18%) for promotional/clearance
98515750	90895581	00289289	84	600	7	46870	2020-10-15	Promotional offer - negotiated discount (7%) due to order size
51649684	94722845	35431319	423	2500	0	1057500	2019-06-29	
69662968	32250611	06729990	379	7000	5	2520350	2019-02-05	Loyal customer - small percentage off (5%)
58079873	50534850	75563727	275	100	0	27500	2018-05-30	
16996980	38395578	75863473	309	100	14	26570	1979-07-20	Clearance sale - significant discount (14%) for promotional/clearance
87006694	96831615	87705310	194	25000	20	3880000	2025-04-21	Special pricing for repeat client - significant discount (20%) for promotional/clearance
55502880	59486880	14282218	303	9400	4	2734270	2022-01-05	End-of-quarter promotion - small percentage off (4%)
77344434	10733311	99529223	264	900	0	237600	2020-06-08	
95527907	28125205	44769200	443	1800	3	773480	2023-11-22	Contractual rebate - small percentage off (3%)
48213989	14835163	77490893	313	100	0	31300	2025-04-08	
79814112	17183738	71182864	327	100	5	31060	2023-10-29	Clearance sale - small percentage off (5%)
58022830	45065775	63481353	125	35000	20	3500000	2018-03-22	Bulk order discount - significant discount (20%) for promotional/clearance
68171990	33489817	78461803	345	200	0	69000	1976-12-08	
05938895	32120654	46843172	387	2400	0	928800	1955-05-13	
10672438	01821161	84705205	78	7000	4	524160	2020-05-28	Special pricing for repeat client - small percentage off (4%)
66739785	15791542	52401521	54	9900	0	534600	2022-06-20	
03417215	84678818	74093639	132	100	3	12800	1965-11-26	Volume rebate - small percentage off (3%)
36342955	27582061	13419256	345	400	0	138000	2025-04-28	
56264975	38539694	15014631	173	900	5	147920	2022-04-21	Special pricing for repeat client - small percentage off (5%)
47720634	00160690	50119651	79	600	1	46930	2021-11-23	Loyal customer - small percentage off (1%)
87432447	49858359	80388981	73	500	10	500	2018-09-13	Promotional offer - negotiated discount (10%) due to order size
48878454	58542299	68159587	44	4000	6	165440	2025-03-16	Promotional offer - negotiated discount (6%) due to order size
30370473	29509355	31244663	152	1400	0	212800	2024-08-10	
39816973	95217836	79795010	472	1100	0	519200	2020-04-18	
12829833	37682739	50864911	88	600	2	51740	2023-09-04	Seasonal discount - small percentage off (2%)
74403160	95617517	93494928	428	3500	0	1498000	2021-04-19	
22358922	39354513	62043515	28	2500	3	67900	2020-07-22	Contractual rebate - small percentage off (3%)
33851925	29605377	83016315	363	400	0	145200	2023-01-01	
81082888	58542299	63481353	55	35000	2	1886500	2021-06-12	Bulk order discount - small percentage off (2%)
37558849	97277434	33046464	428	400	0	171200	2018-07-15	
86897508	29186757	29476249	420	800	0	336000	2021-02-02	
99800949	19463689	67827638	445	2300	1	1013260	2023-10-18	Bulk order discount - small percentage off (1%)
46836292	04826178	35833156	312	2500	3	756600	2019-03-15	Special pricing for repeat client - small percentage off (3%)
51503415	44427614	29958838	57	400	5	21660	2025-02-05	Volume rebate - small percentage off (5%)
19828309	67959647	71182864	256	100	12	22530	2024-06-30	Clearance sale - significant discount (12%) for promotional/clearance
35780614	36708756	79089901	86	100	12	7570	2022-08-20	End-of-quarter promotion - significant discount (12%) for promotional/clearance
67172112	80017138	35650176	152	200	0	30400	2024-04-09	
07572747	58922614	76149359	354	5600	9	1803980	2024-07-31	Early payment discount - negotiated discount (9%) due to order size
48833224	57130926	56851760	447	400	5	169860	2020-02-16	End-of-quarter promotion - small percentage off (5%)
39322185	42107607	50864911	241	600	16	121460	1975-06-25	Seasonal discount - significant discount (16%) for promotional/clearance
93655598	29472946	17778019	372	200	1	73660	2020-10-16	Special pricing for repeat client - small percentage off (1%)
51090986	10898197	75863473	468	100	0	46800	1961-07-26	
53788565	77261495	89038526	444	600	4	255740	2022-11-14	Special pricing for repeat client - small percentage off (4%)
82530814	21452674	33046464	99	400	0	39600	2025-01-09	
39452702	71788450	25808537	171	300	0	51300	2019-11-11	
41814246	57130926	96733645	216	400	1	400	2024-06-11	Early payment discount - small percentage off (1%)
47026451	52060931	22969840	279	200	3	54130	2024-05-01	End-of-quarter promotion - small percentage off (3%)
82664961	29186757	86282117	208	3500	6	684320	2023-06-22	Promotional offer - negotiated discount (6%) due to order size
65317456	40982920	56623995	189	100	1	18710	2018-12-07	Seasonal discount - small percentage off (1%)
30853599	90927852	93702683	423	3400	7	3400	2025-01-24	Seasonal discount - negotiated discount (7%) due to order size
15478722	31025923	13556182	249	100	0	24900	2020-12-19	
21991563	87393975	05394279	213	900	0	191700	2019-06-03	
70731557	31230905	78979095	494	500	2	242060	2023-09-16	Volume rebate - small percentage off (2%)
07586687	47101408	53843426	57	6000	8	314640	2025-07-24	Clearance sale - negotiated discount (8%) due to order size
97660702	88640441	18740864	68	200	1	13460	2023-08-30	Promotional offer - small percentage off (1%)
59152749	44427614	33101783	139	900	0	125100	2022-01-17	
63061303	62485618	49684848	153	1500	7	213440	2025-06-05	Loyal customer - negotiated discount (7%) due to order size
40665357	22560927	71971316	344	1200	2	404540	2024-01-20	End-of-quarter promotion - small percentage off (2%)
36243228	70055068	14665841	373	900	0	335700	2022-12-22	
55202929	41163759	43507489	219	1000	0	219000	2021-04-18	
62017815	17161740	57854710	499	1600	0	1600	2023-03-30	
14951139	19310451	10099059	232	400	0	92800	2018-03-15	
44129197	31481830	07869910	281	8000	5	2135600	2018-06-06	Contractual rebate - small percentage off (5%)
28019535	50534850	06323852	342	2400	4	787970	2020-06-16	Promotional offer - small percentage off (4%)
58589445	13396901	17758595	276	400	9	100460	2022-09-21	Seasonal discount - negotiated discount (9%) due to order size
08692174	54679502	25714784	172	1000	1	170280	2023-08-01	Volume rebate - small percentage off (1%)
33976018	13487417	76644106	260	2800	5	691600	2020-10-31	Special pricing for repeat client - small percentage off (5%)
22133101	46313881	61070189	250	2500	9	568750	2025-04-11	Loyal customer - negotiated discount (9%) due to order size
89768523	45918852	33374088	80	300	2	23520	2018-08-05	End-of-quarter promotion - small percentage off (2%)
35512700	23021226	74437458	89	2000	0	178000	2024-09-07	
65067268	95217836	22097220	234	2800	0	655200	2019-02-06	
55881801	13858479	26998038	283	500	8	130180	2025-01-04	Volume rebate - negotiated discount (8%) due to order size
40590941	10894779	45657579	295	900	10	238950	2020-05-17	End-of-quarter promotion - negotiated discount (10%) due to order size
68016959	41143473	21682744	252	400	16	84670	2020-02-25	Clearance sale - significant discount (16%) for promotional/clearance
00048637	67494975	32868828	420	2400	10	907200	2022-10-27	End-of-quarter promotion - negotiated discount (10%) due to order size
01264842	70055068	85899313	451	1600	3	699950	2021-01-01	Seasonal discount - small percentage off (3%)
37344466	98229612	57503414	24	1100	4	25340	2023-04-11	Loyal customer - small percentage off (4%)
04380491	52672632	33744231	250	300	0	75000	2018-06-01	
24978777	43340368	95004803	446	1100	10	441540	2024-10-27	Contractual rebate - negotiated discount (10%) due to order size
14231105	00901493	29958838	328	1000	0	328000	2024-06-21	
62532007	36708756	30728046	182	100	5	17290	2020-04-19	Seasonal discount - small percentage off (5%)
23567179	29422168	60597444	500	100	3	100	2023-11-23	Seasonal discount - small percentage off (3%)
31278930	87890513	72556484	72	3000	17	179280	2019-03-11	Loyal customer - significant discount (17%) for promotional/clearance
10414228	15335434	32787299	295	100	6	27730	2022-10-29	Seasonal discount - negotiated discount (6%) due to order size
37903430	63786646	40181935	273	1900	0	518700	2025-03-04	
94765226	10525997	64606833	267	5600	18	1226060	2024-01-19	Early payment discount - significant discount (18%) for promotional/clearance
08693068	53322556	64606833	156	5600	0	873600	2021-08-16	
41025181	77146040	38840994	216	100	2	21170	2022-04-26	Loyal customer - small percentage off (2%)
98540979	40651351	26687537	284	2400	0	681600	2019-10-14	
56230261	01821161	35503389	170	1700	0	289000	2022-10-02	
28315714	24211535	08526544	426	1100	3	454540	2024-10-30	Clearance sale - small percentage off (3%)
62193663	32250611	57854710	329	1500	0	493500	2019-06-09	
66589784	25735409	49684848	41	2600	5	101270	2023-04-07	Clearance sale - small percentage off (5%)
54782330	21563473	09121552	375	2600	4	936000	2024-12-10	Early payment discount - small percentage off (4%)
75323760	76065714	37385696	176	700	7	114580	2023-06-09	Bulk order discount - negotiated discount (7%) due to order size
58990679	25510665	74252722	408	500	8	187680	2022-11-08	Special pricing for repeat client - negotiated discount (8%) due to order size
55784672	53918909	62820592	378	200	9	68800	2022-10-21	End-of-quarter promotion - negotiated discount (9%) due to order size
24029721	19463689	08883684	356	100	14	30620	2018-06-19	Contractual rebate - significant discount (14%) for promotional/clearance
92612733	46447415	38285503	61	2300	0	140300	2020-08-03	
85505752	10525997	16090908	40	100	0	4000	2022-05-14	
89890412	17065579	61070189	482	2400	4	1110530	2024-09-10	Loyal customer - small percentage off (4%)
15468656	95617517	92087349	382	500	1	189090	2019-05-19	Promotional offer - small percentage off (1%)
57673237	13396901	83926371	430	500	1	212850	2023-07-01	Contractual rebate - small percentage off (1%)
66540297	07501258	73793389	425	100	4	40800	2022-12-19	Contractual rebate - small percentage off (4%)
67498079	43340368	31726318	125	4100	1	507380	2023-04-21	Special pricing for repeat client - small percentage off (1%)
90841612	90927852	85132217	422	700	7	274720	1980-08-11	Loyal customer - negotiated discount (7%) due to order size
97682739	77801995	09832887	60	100	6	5640	2022-10-21	Early payment discount - negotiated discount (6%) due to order size
44637191	85928774	05917225	330	2200	10	653400	2021-09-28	Early payment discount - negotiated discount (10%) due to order size
00282439	86389851	07270733	87	600	0	52200	2023-10-21	
72987372	35821897	08135295	38	900	0	34200	2018-07-11	
90661837	80989553	65181648	28	2200	5	58520	2020-01-17	Clearance sale - small percentage off (5%)
58896740	62694334	88447167	112	100	0	11200	2022-02-15	
24866321	91448366	03999315	228	500	0	114000	2024-09-19	
03245063	82823608	77337818	122	200	4	23420	2020-08-09	End-of-quarter promotion - small percentage off (4%)
25420564	47101408	30885476	482	2000	2	944720	2023-09-19	Bulk order discount - small percentage off (2%)
51643631	15248638	03561597	149	100	1	14750	2022-10-01	Loyal customer - small percentage off (1%)
26155555	82070004	41837852	305	100	1	30200	2023-02-27	Special pricing for repeat client - small percentage off (1%)
10946114	26010819	67187530	136	3000	1	403920	2023-08-23	Clearance sale - small percentage off (1%)
90961075	50913262	21687165	497	3000	0	1491000	2023-10-31	
84928802	74769045	06729990	96	7000	4	645120	2020-02-22	Contractual rebate - small percentage off (4%)
84836016	18347887	13009833	256	2100	1	532220	2022-04-06	Loyal customer - small percentage off (1%)
49934423	53428073	15492573	274	100	0	27400	2025-07-17	
42522695	27941739	92747083	402	400	0	160800	2021-11-16	
16385251	23021226	48181396	466	100	5	44270	2021-05-18	Contractual rebate - small percentage off (5%)
11646749	96291358	52401521	52	10300	6	503460	2020-11-13	Promotional offer - negotiated discount (6%) due to order size
50480038	07266080	13009833	245	2100	7	478480	2025-02-05	End-of-quarter promotion - negotiated discount (7%) due to order size
49744991	34823107	28688676	251	8700	1	2161860	1980-05-01	Special pricing for repeat client - small percentage off (1%)
79904879	72764896	20513739	112	3000	3	325920	2023-01-08	End-of-quarter promotion - small percentage off (3%)
29871810	61105967	07774584	199	5000	0	995000	2023-10-02	
47233268	76938129	44769200	176	1800	8	291460	2025-04-27	Clearance sale - negotiated discount (8%) due to order size
10745109	21452674	24941004	120	300	5	34200	2024-02-08	Early payment discount - small percentage off (5%)
64445435	07266080	09046318	345	3000	0	1035000	2023-01-31	
71425698	68578590	60855700	289	1600	0	462400	2021-03-29	
06780348	13487417	63481353	480	35000	0	16800000	2018-04-29	
77489903	75385806	35431319	388	2500	0	970000	2021-05-27	
71207156	44482226	86028436	141	100	5	13400	2019-04-29	Early payment discount - small percentage off (5%)
81411795	50425345	11496211	406	1300	3	511970	2018-10-05	Volume rebate - small percentage off (3%)
91592253	53344361	39392920	478	200	3	92730	2021-08-21	Early payment discount - small percentage off (3%)
88259972	80301835	87529405	27	22900	4	593570	2024-11-28	Promotional offer - small percentage off (4%)
75670754	52085167	58812137	374	100	13	32540	2019-08-15	Clearance sale - significant discount (13%) for promotional/clearance
56943810	47101408	83370583	266	500	5	126350	2023-02-12	Promotional offer - small percentage off (5%)
18554377	74768085	61070189	55	2400	10	118800	2020-04-24	Bulk order discount - negotiated discount (10%) due to order size
00164572	83771316	13009833	282	1900	0	535800	2019-04-13	
64562591	35572083	98847493	257	100	0	25700	2023-01-14	
75024264	46970294	81415657	470	600	9	256620	2023-06-19	Contractual rebate - negotiated discount (9%) due to order size
26354172	70524637	75863473	238	100	0	23800	1960-08-17	
06120319	45753143	12123693	371	900	4	320540	2018-02-27	Seasonal discount - small percentage off (4%)
75827753	63526268	79089901	185	100	7	17200	2022-07-23	Contractual rebate - negotiated discount (7%) due to order size
03714162	68798248	87225156	178	800	10	128160	2019-02-22	Contractual rebate - negotiated discount (10%) due to order size
27383823	10066000	20513739	90	3000	10	243000	2019-10-01	Clearance sale - negotiated discount (10%) due to order size
29602542	67769946	32035886	282	100	0	28200	2020-03-19	
40885329	62576988	40181935	202	1900	0	383800	2021-10-23	
90570237	89308086	01980765	283	1200	4	326020	2020-01-29	Volume rebate - small percentage off (4%)
95511679	46970294	06789850	69	12700	7	814960	2023-05-06	Early payment discount - negotiated discount (7%) due to order size
31738579	74769045	09289546	451	2800	0	1262800	2021-11-16	
70442631	84678818	06150444	169	1100	1	184040	2021-05-12	Bulk order discount - small percentage off (1%)
77313364	72950361	12448136	172	4800	18	676990	2024-12-04	Seasonal discount - significant discount (18%) for promotional/clearance
99148184	93681935	10117988	140	20500	4	2755200	2018-01-05	Contractual rebate - small percentage off (4%)
62086708	40651351	09289546	307	2700	10	746010	2024-06-02	Loyal customer - negotiated discount (10%) due to order size
18856238	04728003	25556386	88	1300	0	114400	1957-11-21	
38208222	72850874	65579548	88	700	0	61600	2018-03-06	
63900846	72053441	54634663	102	700	14	61400	2023-07-28	Loyal customer - significant discount (14%) for promotional/clearance
77020792	27824866	01049999	359	200	2	70360	2025-07-18	Volume rebate - small percentage off (2%)
87848636	75615196	40056581	48	2200	5	100320	2018-10-06	Bulk order discount - small percentage off (5%)
51184061	31189426	45667651	385	100	12	33880	2021-08-24	Early payment discount - significant discount (12%) for promotional/clearance
53583885	39529135	15014631	291	700	0	203700	2020-12-31	
31817579	57328375	75329037	452	100	10	40680	2019-03-23	Early payment discount - negotiated discount (10%) due to order size
12847273	80281819	37308985	401	100	0	40100	2023-01-25	
22506745	09058470	46843172	224	2400	8	494590	2024-12-22	Volume rebate - negotiated discount (8%) due to order size
61643488	58922614	75563727	462	100	0	46200	2021-08-09	
79015626	89283415	39823450	378	2900	10	986580	2018-03-13	Loyal customer - negotiated discount (10%) due to order size
22779474	69423782	85822412	310	2200	0	682000	2023-07-17	
55397451	75096347	97086737	177	800	0	141600	2018-08-10	
49283392	54930162	62043515	40	2500	0	100000	2021-04-12	
54860187	31230905	15014631	144	600	0	86400	2018-11-18	
45829514	04728003	31244663	413	1500	0	619500	2018-05-27	
42601456	10762244	85125977	474	3800	0	3800	2021-06-14	
21856526	83369775	14057475	257	200	1	50890	2025-06-23	Seasonal discount - small percentage off (1%)
30692703	10894779	30158366	405	100	2	39690	2025-01-28	Volume rebate - small percentage off (2%)
20492528	79928643	54038913	462	600	4	266110	2025-04-24	Loyal customer - small percentage off (4%)
08313989	39834872	12981052	253	2700	18	2700	2019-11-07	Volume rebate - significant discount (18%) for promotional/clearance
19577790	09403603	96356822	388	100	14	33370	2021-10-15	End-of-quarter promotion - significant discount (14%) for promotional/clearance
89494289	44970299	14972279	109	300	0	32700	2025-04-21	
91959077	18347887	21931511	371	2200	5	775390	2023-11-27	Promotional offer - small percentage off (5%)
02186997	62512618	09121552	96	2600	0	249600	2020-05-07	
40205947	74287939	93494928	388	3500	0	1358000	2021-02-16	
04323607	28792886	71971316	385	1200	0	462000	2022-08-17	
66229557	81394913	21429110	152	2700	8	377570	2019-10-01	Seasonal discount - negotiated discount (8%) due to order size
57607669	67831837	44349361	41	500	8	18860	2021-07-05	End-of-quarter promotion - negotiated discount (8%) due to order size
56500175	29472946	35159040	31	1700	4	50590	2022-08-28	Contractual rebate - small percentage off (4%)
08531591	55656905	78339168	479	100	0	47900	2019-03-26	
45011415	12410582	36231783	91	100	0	9100	2023-02-24	
59974427	02839947	97942942	246	100	3	23860	2022-11-24	Volume rebate - small percentage off (3%)
99145796	38395578	71691040	457	100	8	42040	2020-07-02	Loyal customer - negotiated discount (8%) due to order size
72184404	05770629	21931511	118	1900	0	224200	2024-07-27	
22666911	60623838	13209423	335	200	6	62980	2020-07-06	Bulk order discount - negotiated discount (6%) due to order size
10140168	96667803	01540956	223	600	4	128450	2024-09-16	Special pricing for repeat client - small percentage off (4%)
15593415	95617517	68137358	51	600	8	600	2024-04-06	Early payment discount - negotiated discount (8%) due to order size
19003884	76715944	05831819	151	100	3	14650	2022-10-03	End-of-quarter promotion - small percentage off (3%)
